Index|Stock>,Undetected Active Errors,Undetected Passive Errors,
69,209.776657442,-35.2086678506,
70,212.130164188,-36.4312906239,
71,214.32971127,-37.0141902557,
72,218.060213608,-36.5041287885,
73,220.464535093,-37.4868283239,
74,221.933722621,-37.6289058345,
75,224.04510351,-37.9580174816,
76,228.087351914,-36.5743118757,
77,230.917347017,-36.0731582744,
78,234.792718587,-35.6361150612,
79,236.810598287,-36.8107244744,
80,241.700678069,-35.4855546339,
81,244.830098058,-36.2648672906,
82,247.717181946,-36.245794794,
83,251.057038855,-35.7546258591,
84,254.085439611,-36.4672101647,
85,254.931055956,-37.4431495624,
86,259.22642857,-36.5561998415,
87,261.255866389,-36.5632166612,
88,262.797255175,-36.8902024693,
89,266.698304589,-35.9193896932,
90,270.454904385,-36.6913569676,
91,273.826944502,-34.7964865305,
92,276.174207175,-36.4919448566,
93,279.513302613,-37.1399445398,
94,284.160755673,-36.2042908866,
95,287.651945205,-37.1389485558,
96,290.152139195,-37.6509366654,
97,292.907670307,-36.5159956171,
98,296.229244691,-37.4641524392,
99,299.679313607,-35.85769404,
100,301.906942496,-36.6273411216,
101,306.795678121,-34.5961802056,
102,309.24803201,-36.1392978063,
103,313.217201253,-36.4569960436,
104,315.317434434,-36.3643884487,
105,319.365553854,-36.0969665567,
106,323.967042693,-35.7736535261,
107,328.668588878,-35.8629530911,
108,330.601124496,-36.8668262408,
109,335.879296514,-36.1929328842,
110,339.133763504,-36.9347046996,
111,342.821140818,-35.9067346204,
112,344.94998482,-36.9008066416,
113,346.660950928,-38.2454509375,
114,350.217217175,-36.0747330652,
115,354.069529673,-36.0410758498,
116,357.141729174,-36.7084221512,
117,359.7706773,-37.2323932799,
118,361.954788833,-36.0593419147,
119,365.339454986,-36.8694415528,
120,367.43411475,-36.632327314,
121,372.02142579,-35.2411609103,
122,374.194814233,-37.1919306753,
123,377.418417858,-36.2259193018,
124,381.77506588,-34.4506163075,
125,386.523001305,-35.9142512996,
126,389.861028074,-35.778397591,
127,392.475989673,-37.5346035476,
128,396.389740795,-35.4467545046,
129,399.60540857,-37.0369129047,
130,403.581960523,-35.7245062727,
131,407.47724629,-36.1796403685,
132,409.859850035,-35.9791664723,
133,413.557678026,-36.0010205551,
134,415.026949772,-36.7993916742,
135,417.159624106,-36.5370797505,
136,420.576071476,-36.337688685,
137,421.853682327,-36.837175621,
138,424.804471615,-36.6288887654,
139,428.086218503,-36.9494103818,
140,429.462443428,-37.5587153164,
141,431.577465547,-36.6362766883,
142,434.929774454,-36.1026076357,
143,438.112779793,-36.7142399238,
144,440.898268627,-36.5923124399,
145,442.132110777,-37.9471760459,
146,444.875884007,-36.4534973831,
147,449.656682295,-35.0286751073,
148,451.277280719,-37.8901283987,
149,456.52747968,-36.0902208209,
150,460.903482226,-35.8423251944,
151,464.089726106,-37.1006203081,
152,467.046338672,-35.4973051733,
153,469.31362515,-37.4595682553,
154,470.274919626,-37.8671082121,
155,474.50946514,-35.4587397911,
156,478.15084255,-35.5569298295,
157,480.249799488,-37.7222053081,
158,482.210006756,-37.2460081538,
159,485.815333292,-36.4256854539,
160,488.215471388,-37.0394839095,
161,492.650203135,-35.4457628796,
162,495.215226277,-36.5993646967,
163,498.906125997,-36.6563065317,
164,502.338011462,-36.0247604993,
165,506.647636075,-34.9579784516,
166,508.688861678,-36.1818990683,
167,511.071209424,-36.393056148,
168,513.737890867,-35.8709182831,
169,516.056230069,-36.2749836185,
170,519.200410413,-35.601834411,
171,522.019102058,-36.3941512432,
172,524.842623275,-37.1546145806,
173,528.378344162,-35.9474494809,
174,530.727533032,-36.5496904577,
175,534.510361531,-37.0536148348,
176,537.461281949,-37.0299289406,
177,541.151837781,-35.529877723,
178,543.226538441,-36.4523257437,
179,544.586119823,-37.1963547007,
180,547.669597433,-36.0483409039,
181,550.12076641,-37.381004681,
182,552.952325556,-36.0945806788,
183,554.741544672,-37.0677798623,
184,558.191977168,-35.7667320133,
185,561.870868159,-36.2050131424,
186,565.294647721,-36.485622606,
187,568.481871827,-37.0761652269,
188,571.277021829,-36.9020964663,
189,573.952089321,-37.583669042,
190,577.47433328,-35.4868711388,
191,580.229356466,-35.4518046492,
192,583.335397984,-35.6748103533,
193,586.899674765,-37.0409366991,
194,590.121530708,-37.3492068149,
195,593.844643895,-35.2695176455,
196,597.418775654,-35.6417914629,
197,599.375119701,-37.2715608158,
198,602.677300294,-35.1064907032,
199,606.081297975,-37.0154902764,
200,610.096977499,-36.7849842108,
201,612.650952253,-36.9806496889,
202,616.590169042,-37.185517462,
203,619.834881522,-36.1415898974,
204,621.510927611,-37.1459731575,
205,625.883340868,-34.9332818308,
206,629.837177833,-35.8790351142,
207,632.775487241,-36.2026074865,
208,634.468249499,-37.6629697325,
209,637.502895798,-36.1026868796,
210,640.528832042,-37.286725536,
211,644.372174552,-35.9805121095,
212,647.1662124,-37.5414935996,
213,650.776640585,-35.834414153,
214,653.444520351,-37.1547424909,
215,656.698478598,-35.8201884019,
216,659.823741113,-35.714491492,
217,663.962835332,-36.776596244,
218,668.1635809,-36.1160316769,
219,671.71558434,-35.5935041517,
220,676.856989909,-34.548376609,
221,678.79431978,-36.4604346215,
222,681.975875301,-36.7235884174,
223,683.156356039,-36.8200574696,
224,686.434465615,-36.2335592854,
225,689.50611305,-36.3511000238,
226,694.052286604,-36.1325018203,
227,697.224324174,-37.7892760276,
228,700.622914404,-36.8641825336,
229,703.033469065,-36.7014197366,
230,704.759623025,-37.0812027121,
231,706.113794024,-38.298023577,
232,708.322214905,-37.0784078989,
233,710.048024311,-36.4970845959,
234,713.198480576,-37.3772675927,
235,717.434882448,-35.2305266225,
236,720.82908473,-36.7505214649,
237,724.159485248,-35.6951832944,
238,727.556531749,-35.764235708,
239,730.505040048,-35.8718245004,
240,733.101497327,-37.5133616911,
241,736.603532884,-35.528426474,
242,737.442494688,-38.0338330582,
243,741.786793604,-35.1746933525,
244,744.311906403,-37.6280948972,
245,745.319921394,-37.0082923173,
246,748.784668081,-35.7749691058,
247,751.812692168,-36.8730025278,
248,754.191215176,-37.0545262484,
249,758.057507861,-37.2444855007,
250,762.95589033,-36.3818778762,
251,765.03305126,-36.225594057,
252,767.932732269,-37.9377865308,
253,771.647568672,-36.7624773607,
254,774.561546517,-36.8042778295,
255,776.252290402,-36.1617664424,
256,778.909478299,-37.0464768582,
257,782.574187105,-36.1472986807,
258,784.785223981,-37.3240398445,
259,787.910624772,-36.9294068687,
260,791.286243252,-36.3167818092,
261,793.970047992,-37.3902706529,
262,797.087001479,-36.3007715032,
263,801.289993145,-36.08258316,
264,805.695159032,-36.6818846598,
265,811.195039376,-35.0909266909,
266,814.466909284,-35.763062873,
267,819.291105505,-34.8966788084,
268,823.063978142,-37.7562950792,
269,825.57882665,-35.6716462227,
270,828.408611815,-35.9324227335,
271,831.082286501,-36.9566966718,
272,833.476631375,-37.0987794233,
273,835.474233811,-37.7211137607,
274,838.31820312,-35.9591739325,
275,842.943102198,-36.2489618169,
276,845.861138635,-37.1835267714,
277,848.73838791,-36.5190121426,
278,851.741316836,-36.4605329941,
279,854.402640982,-36.9547946846,
280,858.153937581,-36.3920322637,
281,860.803202495,-37.8254084357,
282,864.840652224,-36.2927862684,
283,868.061122479,-36.6221642265,
284,870.516258276,-36.79643102,
285,874.491548121,-35.2628111571,
286,877.800568111,-36.3274009428,
287,880.985118968,-34.8626978085,
288,883.650083157,-37.2592185613,
289,886.82333488,-36.0053088378,
290,891.167143645,-35.5958190655,
291,895.223190903,-36.8715258609,
292,898.762519885,-36.9990565813,
293,902.727756586,-37.2515026905,
294,904.237256128,-37.1669315267,
295,908.260912313,-36.1445054473,
296,910.906003612,-36.8848818142,
297,914.720549276,-35.589342382,
298,918.473581398,-37.1709475387,
299,922.19355478,-36.6320969308,
300,924.981205238,-36.2482983403,
301,927.143903779,-35.9832806123,
302,929.778609551,-37.1101526656,
303,932.470462124,-37.0603705498,
304,936.142335901,-37.4023582374,
305,938.605421189,-36.6519114393,
306,941.808821014,-36.3229777006,
307,945.234691653,-36.2722738027,
308,948.541339991,-36.1904419929,
309,949.872645211,-38.0037534788,
310,952.948452236,-36.4612460844,
311,956.388242728,-35.499152854,
312,959.315902259,-36.531046486,
313,962.649651672,-36.6940726377,
314,965.394149886,-36.6076801575,
315,968.403312029,-37.1429038934,
316,972.397946089,-35.9337152234,
317,976.2673064,-36.5420692155,
318,978.73570074,-36.2211153169,
319,982.579183214,-35.6668682495,
320,985.688407613,-35.923959449,
321,988.382777315,-36.0901721778,
322,992.589020987,-35.7392948264,
323,996.181784974,-35.9325839108,
324,998.281392584,-37.6674978066,
325,1002.31694447,-35.1803373516,
326,1005.37318382,-36.0227342119,
327,1007.70550974,-36.2748219077,
328,1011.3208306,-34.948041276,
329,1014.31195637,-35.6999439743,
330,1016.66056935,-37.2118124046,
331,1020.47242521,-36.6362620427,
332,1023.86964371,-36.9561491682,
333,1026.4445108,-35.7540493389,
334,1028.62421138,-37.4566174262,
335,1030.97505471,-37.4572639717,
336,1034.00978357,-36.7940760394,
337,1037.25409259,-35.3802305377,
338,1039.96240973,-36.1389354952,
339,1042.58340015,-36.5505699533,
340,1046.60021259,-34.8570627054,
341,1048.25111281,-37.6397978068,
342,1050.9915184,-36.4911225977,
343,1055.45821439,-35.3715669227,
344,1059.07897308,-36.2944711342,
345,1059.79890402,-36.6515431083,
346,1062.67285176,-35.3664196163,
347,1066.83590691,-35.1956163975,
348,1071.07263322,-34.6208472795,
349,1073.81634653,-35.7123814804,
350,1076.84160867,-37.1753080758,
351,1082.23768855,-35.5075032309,
352,1084.59434457,-36.8874726552,
353,1087.09223958,-36.6979962809,
354,1089.81295478,-36.7030779696,
355,1093.90313277,-35.8841787847,
356,1098.09543996,-35.8044712756,
357,1101.93761591,-35.0071415046,
358,1106.60359234,-36.2929678729,
359,1109.91751642,-35.1691278267,
360,1112.5358189,-37.9887014567,
361,1116.19545298,-36.0417442816,
362,1121.85486236,-34.4062214436,
363,1124.3628397,-36.8667525587,
364,1128.61236923,-35.5037911987,
365,1130.09247177,-37.2300389824,
366,1134.42077936,-35.5906072539,
367,1137.02365083,-36.6756389478,
368,1139.00617084,-36.961793314,
369,1141.70553213,-37.2119279992,
370,1144.50927207,-36.5699623387,
371,1147.55644127,-36.2539270034,
372,1150.88093186,-36.4322948382,
373,1153.72775491,-37.1682686694,
374,1157.66360708,-37.233157107,
375,1161.01660509,-36.0241512624,
376,1164.14177229,-37.0044450515,
377,1166.88611647,-36.5404468024,
378,1170.00063831,-36.1321108346,
379,1173.57554936,-37.1146131968,
380,1177.02616165,-36.3428307035,
381,1179.9062186,-35.8539820633,
382,1185.06240694,-35.8204953727,
383,1189.26054302,-35.4753022608,
384,1192.98536927,-35.4267997456,
385,1196.97066998,-36.8210177796,
386,1199.37514013,-36.3425702747,
387,1203.01877461,-35.9617844392,
388,1205.54986683,-36.6460771519,
389,1209.36220538,-35.9398660591,
390,1213.72386402,-36.491855915,
391,1217.35095568,-37.0782263047,
392,1221.3365783,-36.1515718744,
393,1223.79361251,-37.1594911046,
394,1226.24709573,-37.4006748535,
395,1228.13086689,-36.8956327911,
396,1231.50142836,-36.0316267541,
397,1234.63615562,-36.705695327,
398,1239.46332518,-35.928392212,
399,1242.06544394,-37.4880200914,
400,1245.26699632,-37.2045153262,
401,1247.68756524,-36.7463345872,
402,1250.93213879,-35.9769213448,
403,1254.09465813,-36.8523494986,
404,1256.97974652,-36.6331607775,
405,1259.09156292,-38.2475989325,
406,1260.25885422,-36.9191322683,
407,1263.12023388,-37.0231347464,
408,1265.90093996,-36.2383040345,
409,1269.39292747,-35.405673422,
410,1273.00134358,-36.1372868261,
411,1276.31181255,-36.5824391869,
412,1280.93741263,-36.7386082363,
413,1284.25657976,-36.1206900223,
414,1287.1343389,-37.1262177062,
415,1288.64913441,-36.7591009782,
416,1290.06996706,-38.4550548221,
417,1294.29808844,-35.9826102715,
418,1296.48379011,-36.5887109394,
419,1299.1647812,-36.6323192576,
420,1301.76522713,-36.7692860959,
421,1304.61606861,-37.7181604511,
422,1308.95228239,-35.409818118,
423,1312.42022305,-35.3548999663,
424,1315.29004828,-36.1013732917,
425,1317.60961776,-37.4323579391,
426,1321.02922237,-35.1927420536,
427,1323.66512082,-36.5862049462,
428,1325.74104197,-37.1718002123,
429,1329.34487216,-36.1777874313,
430,1332.17326788,-37.0342873014,
431,1335.62790849,-36.668611608,
432,1338.5029796,-37.084209593,
433,1342.85530263,-36.7576093085,
434,1348.14486725,-35.6014110458,
435,1352.03963926,-36.1132586232,
436,1354.42527477,-36.9563368702,
437,1357.75959336,-37.0760721808,
438,1359.87898,-36.5927299177,
439,1362.90963645,-36.8298483054,
440,1367.54508023,-35.7169352234,
441,1370.94078867,-36.4421505315,
442,1374.03443805,-35.807946693,
443,1377.06325774,-37.5266598305,
444,1381.16662204,-34.42873928,
445,1384.67737639,-35.669084627,
446,1387.01162682,-37.1682335737,
447,1389.56974463,-37.0576552421,
448,1391.96650103,-36.9942356209,
449,1393.96910041,-37.0834091624,
450,1398.09814664,-35.7621920336,
451,1401.99515928,-36.7102749859,
452,1404.74127124,-36.6075618894,
453,1408.69184636,-35.5401701875,
454,1411.59584074,-36.6153250558,
455,1416.04732985,-35.5558859614,
456,1421.06142974,-35.5675597838,
457,1425.83362588,-36.1169024494,
458,1430.25310285,-35.9579049588,
459,1432.49852518,-36.6587979984,
460,1434.18577853,-36.874277859,
461,1438.70807499,-36.2091888462,
462,1441.10266005,-37.4772647456,
463,1444.05828796,-35.2367316896,
464,1447.48900027,-36.8846094968,
465,1452.17176358,-36.0534848952,
466,1453.9940587,-37.5469056548,
467,1455.23739955,-37.3447732316,
468,1459.66266359,-34.9740505378,
469,1465.45212828,-35.0021673388,
470,1468.13845116,-37.0220716619,
471,1470.70636404,-37.5029690783,
472,1474.48554779,-36.4599282191,
473,1477.05894924,-36.7754800204,
474,1478.83861633,-37.9498880421,
475,1482.22204116,-37.3730712043,
476,1484.01923938,-37.5612165449,
477,1487.86881657,-35.5870461318,
478,1491.24286988,-36.8126749014,
479,1496.17711973,-36.5083744518,
480,1499.56821244,-36.8828349682,
481,1501.71929738,-36.7055593451,
482,1505.10158653,-35.5343593389,
483,1508.92430371,-36.4725008655,
484,1511.90577777,-37.0281751448,
485,1514.35436413,-36.8316272517,
486,1516.44850915,-36.1491240604,
487,1520.52481834,-35.6286262674,
488,1523.42671497,-37.9579953779,
489,1526.87423989,-35.4051541644,
490,1528.40157932,-37.7230338166,
491,1532.46831203,-35.5272964443,
492,1536.51608039,-35.2229954379,
493,1540.60469741,-36.6043806761,
494,1542.52848138,-37.5232029096,
495,1544.38308828,-37.051701699,
496,1547.11961539,-36.151683605,
497,1550.19356177,-36.728447692,
498,1552.58045962,-36.4687119578,
499,1556.08235612,-37.1812225495,
500,1558.29809791,-36.2739693158,
501,1560.6555527,-36.5178812775,
502,1562.82684638,-36.5266503037,
503,1566.37985657,-35.441770872,
504,1569.83758571,-36.9732022085,
505,1570.95392818,-38.2097170961,
506,1574.11724662,-35.9087798916,
507,1577.03768892,-35.5024241728,
508,1579.53392528,-35.7294557876,
509,1582.67287589,-37.5046003625,
510,1587.97802918,-35.203493836,
511,1590.40876121,-36.9686754454,
512,1593.24212376,-35.5588229193,
513,1597.76494665,-35.1044810871,
514,1600.35712437,-36.658162544,
515,1602.27493297,-36.642094096,
516,1605.85228064,-35.9467072289,
517,1609.2179309,-35.7507351344,
518,1611.28850039,-37.2597188783,
519,1614.47690471,-37.6216959981,
520,1617.15296296,-37.237016248,
521,1619.93046109,-35.7471568958,
522,1622.8258679,-36.7119078642,
523,1625.99361725,-35.8621777356,
524,1627.58414568,-37.6908503951,
525,1630.67887498,-36.2946395255,
526,1632.165546,-37.0963710163,
527,1635.0887341,-36.6329332304,
528,1637.98455173,-35.986900541,
529,1639.93306781,-38.3308131687,
530,1642.14144584,-36.4702204594,
531,1644.53020279,-36.2797481857,
532,1647.8339095,-36.6876574434,
533,1651.24217309,-36.3052318779,
534,1655.39119408,-35.5593337789,
535,1657.27136511,-36.6795912717,
536,1659.87976692,-37.1504849956,
537,1662.26346181,-36.684477604,
538,1664.02386463,-36.4247840446,
539,1666.96442911,-36.5218668903,
540,1671.62755147,-36.4507091007,
541,1672.97733218,-37.8565493887,
542,1676.21125372,-37.1585279884,
543,1679.93086495,-36.6226177449,
544,1683.72846014,-36.3135422116,
545,1684.82317343,-36.9922954929,
546,1688.19624084,-37.2756471293,
547,1690.64763501,-37.0272906834,
548,1693.67121873,-36.5022878238,
549,1695.00884456,-36.8929933746,
550,1697.11206416,-36.5280824898,
551,1700.8653876,-36.4511841239,
552,1704.73262614,-36.1279764013,
553,1706.29114249,-38.1078864376,
554,1709.41998479,-36.2359085419,
555,1713.39959561,-36.2864356881,
556,1716.99631288,-36.3688480397,
557,1718.49911221,-36.3657925081,
558,1721.63783022,-36.8323668814,
559,1723.89629487,-36.3252622965,
560,1727.00027114,-36.1235360223,
561,1730.27394232,-36.5281928833,
562,1733.03428738,-36.5806659297,
563,1735.15319632,-35.6036851679,
564,1737.44372029,-36.6589930265,
565,1740.2807965,-35.9090731966,
566,1745.78639749,-35.1220056428,
567,1748.39788005,-35.6104492401,
568,1751.14282392,-35.0944393951,
569,1754.39638105,-37.1014994544,
570,1758.83149159,-36.1781676026,
571,1764.08247399,-35.4000237966,
572,1768.15360254,-35.958690469,
573,1769.14112621,-37.8463196299,
574,1773.21735956,-36.384134594,
575,1774.00746508,-37.6658150976,
576,1777.09767824,-35.5831660745,
577,1780.27747719,-36.0232310829,
578,1784.40253572,-34.6022667916,
579,1788.14534804,-35.8079441562,
580,1792.31572081,-36.7186757874,
581,1795.72666404,-36.956668378,
582,1799.07955274,-37.204512935,
583,1803.32794387,-36.0851333771,
584,1807.71394516,-35.3885989941,
585,1810.84456963,-36.9928472867,
586,1813.69722985,-37.6679224748,
587,1818.46177032,-36.2662897502,
588,1821.07513314,-37.2050574635,
589,1824.57848485,-36.4018772828,
590,1828.81052788,-35.4312460933,
591,1830.66320337,-36.5303835407,
592,1833.67841423,-36.6153545363,
593,1836.39038674,-37.3181474418,
594,1839.45934645,-36.5661610089,
595,1841.56476109,-36.6208248204,
596,1843.62344915,-36.9490356752,
597,1846.88531986,-34.8838818472,
598,1850.3299881,-36.3158971172,
599,1852.39424693,-36.5871778919,
600,1854.10682597,-37.2339475699,
601,1857.06539899,-36.2297922286,
602,1859.01645321,-36.7839530688,
603,1861.63005678,-37.252903796,
604,1863.80975409,-36.5220680711,
605,1866.39643362,-36.4150780246,
606,1869.84166972,-36.391723876,
607,1872.64724008,-35.7967399089,
608,1874.68087376,-36.7090989866,
609,1877.1446372,-36.1028913848,
610,1880.66340044,-35.7457090062,
611,1884.39721027,-35.483192038,
612,1886.28232795,-37.1803686956,
613,1889.72727963,-35.3244531105,
614,1893.71832513,-34.6106011922,
615,1896.99079403,-36.3053815154,
616,1899.1583488,-36.2703310779,
617,1902.67339052,-36.6689643885,
618,1905.91201767,-35.9212355712,
619,1909.5525567,-35.8865742012,
620,1912.41670963,-36.1567363831,
621,1914.49418895,-36.9472262242,
622,1918.28710328,-35.9768141198,
623,1920.06019661,-37.8500126206,
624,1920.81979959,-37.0359581088,
625,1923.9014473,-36.6971653855,
626,1926.19057164,-36.4320645741,
627,1927.18062183,-37.2307136384,
628,1927.96650541,-38.2042036625,
629,1929.78128828,-35.6731745459,
630,1931.313321,-37.1686752844,
631,1936.08759112,-34.9069348102,
632,1939.06921972,-36.7605694949,
633,1943.30462388,-35.8495147606,
634,1946.97829843,-36.9514749505,
635,1950.87220912,-36.2216821232,
636,1953.53792033,-36.4532372596,
637,1956.32958288,-35.3957560158,
638,1960.70537042,-35.1105057424,
639,1962.80425672,-37.4047945003,
640,1965.32427423,-37.4066376013,
641,1968.8282999,-36.6833566399,
642,1972.72054654,-36.8034340208,
643,1976.42788808,-35.9086297848,
644,1977.99709132,-36.7530217633,
645,1981.12201915,-35.8160808923,
646,1985.05261558,-36.2695679151,
647,1988.41167051,-36.4619499327,
648,1992.22780412,-36.1382048639,
649,1994.56701692,-36.3601472305,
650,1997.21135598,-36.6794103294,
651,1999.81585819,-36.9297956263,
652,2002.75274997,-37.437821108,
653,2007.44168461,-35.4306601317,
654,2009.51909079,-37.198931235,
655,2011.91990707,-38.047275486,
656,2015.05340312,-36.9908682963,
657,2018.72266388,-36.4807945249,
658,2021.10054057,-36.9086549635,
659,2024.06944441,-36.5621549247,
660,2026.86894592,-35.5380552489,
661,2030.19000989,-36.2380600028,
662,2032.9091196,-36.0130293581,
663,2036.46388464,-36.8219155795,
664,2038.58427453,-36.7039049262,
665,2040.45699359,-36.9465287241,
666,2043.80278689,-36.3623006933,
667,2048.25625233,-35.2108705585,
668,2051.1037662,-37.1232081988,
669,2054.06083306,-36.831664353,
670,2056.71103769,-37.0943944379,
671,2059.15045456,-37.482261231,
672,2061.70397638,-37.0227673893,
673,2064.03529941,-36.3127836879,
674,2066.70610151,-36.3507923742,
675,2069.66126556,-35.8071037895,
676,2072.89370608,-36.9062001876,
677,2076.89063331,-36.1408898277,
678,2081.08096766,-36.7796903655,
679,2083.83526164,-37.1266858447,
680,2087.50979825,-35.4610764339,
681,2089.96827033,-35.7605452066,
682,2092.15486363,-36.8630883759,
683,2094.09016808,-36.6189342667,
684,2097.19148136,-35.6035447373,
685,2100.01312269,-36.9029209576,
686,2102.70318331,-35.7609162309,
687,2105.30227745,-37.9608559829,
688,2109.30523289,-34.8311777627,
689,2113.18135975,-36.5162839218,
690,2116.16525841,-36.8364002522,
691,2117.18959153,-37.6932656984,
692,2119.68156195,-36.0174793267,
693,2124.79295195,-35.2783812662,
694,2126.72959222,-36.4070672594,
695,2129.9267727,-36.8973727783,
696,2133.09159555,-35.9794610319,
697,2135.55005927,-36.2581923351,
698,2139.26002651,-35.2559487166,
699,2142.86899508,-35.5481318188,
700,2146.35757208,-35.4077566869,
701,2149.99261642,-36.1225267271,
702,2153.40695901,-35.4226726838,
703,2157.53481263,-36.5151029129,
704,2160.26692414,-36.6796415144,
705,2162.11217024,-36.5029864108,
706,2165.72971713,-36.7536562018,
707,2167.8405124,-37.0900725716,
708,2170.0284542,-37.2326252979,
709,2171.67227582,-36.0664596417,
710,2174.04234695,-37.1793855611,
711,2175.23608614,-36.798630271,
712,2178.30481886,-35.8877763333,
713,2181.96626604,-36.0760499171,
714,2183.44373035,-36.6157689558,
715,2186.66780445,-36.840113537,
716,2189.99759147,-36.6065809938,
717,2193.79893099,-35.6207558632,
718,2196.93115939,-37.1376825368,
719,2199.63106211,-35.971157921,
720,2200.35600888,-37.9339098704,
721,2203.14976018,-37.1514477241,
722,2205.86607382,-37.2918612782,
723,2208.57171139,-36.9491813349,
724,2210.62536843,-37.4266518227,
725,2213.49243262,-37.3752694805,
726,2217.11426315,-36.7978502598,
727,2218.79158085,-36.6497011584,
728,2221.18717621,-37.4443816579,
729,2223.64869518,-36.3833733485,
730,2225.80888198,-36.4661025013,
731,2229.40249444,-35.652030117,
732,2232.24651766,-36.5690961764,
733,2234.63622425,-37.7386731521,
734,2237.02589428,-36.6150468991,
735,2238.09377004,-37.5364783461,
736,2241.26436036,-36.5946751927,
737,2244.51493632,-35.7559282184,
738,2248.55663498,-34.9664165289,
739,2249.59959899,-38.0296984592,
740,2252.37103869,-36.6848683315,
741,2255.11914708,-35.8248825228,
742,2257.85056066,-35.9428801977,
743,2260.60129341,-35.7756680352,
744,2263.53520483,-36.9062084017,
745,2266.8280389,-36.470205406,
746,2268.45369683,-37.7639382119,
747,2270.57200208,-38.2900633612,
748,2275.44813111,-35.6948610898,
749,2278.27017903,-36.6895894976,
750,2281.13722158,-36.1928984407,
751,2284.4885039,-37.0600299649,
752,2287.93844163,-36.2529921013,
753,2290.87757482,-36.6712808641,
754,2292.43623642,-37.3814410935,
755,2296.53407376,-35.6695436977,
756,2300.32842831,-36.4624756086,
757,2304.18556117,-36.2761287688,
758,2307.88834029,-36.4954665087,
759,2311.6399871,-35.764767094,
760,2314.95450605,-35.6417102933,
761,2316.52101953,-37.2164326034,
762,2320.24118489,-35.6612216098,
763,2321.91898581,-37.8702291457,
764,2327.03304291,-34.7287268291,
765,2329.7825597,-36.8915709008,
766,2332.81998351,-35.9493609433,
767,2335.8188006,-35.9503462945,
768,2339.74678279,-35.9787251549,
769,2342.82854342,-36.0965391946,
770,2346.13433367,-36.3867081555,
771,2347.96843475,-36.4750766942,
772,2351.17789638,-36.7758875447,
773,2355.84355494,-35.1887346099,
774,2358.99991898,-37.3925916546,
775,2362.08175788,-36.832568444,
776,2366.14720126,-35.8620881387,
777,2369.39893383,-36.0032978164,
778,2372.86482343,-36.8774380714,
779,2377.30745885,-34.8339942542,
780,2379.53852982,-36.8658496012,
781,2383.21465331,-36.1588262383,
782,2386.31295194,-37.4623587925,
783,2389.1068177,-36.4047289412,
784,2391.12616804,-37.915367489,
785,2392.76509806,-37.1238024124,
786,2394.76983945,-38.1037789364,
787,2397.41487455,-37.2999081769,
788,2398.71170796,-37.1473965718,
789,2402.05992759,-35.7025286239,
790,2403.81063191,-36.5418925604,
791,2407.10188254,-36.8545229541,
792,2408.80231273,-38.2132871908,
793,2411.43734509,-35.3881177246,
794,2413.54025913,-37.1578363971,
795,2418.0975941,-34.6535320635,
