Index|Stock>,Undetected Active Errors,Undetected Passive Errors,
80,264.527840169,2.98506645215,
81,268.481135728,4.35178438647,
82,272.828548426,3.78455910461,
83,276.227456053,3.93411019841,
84,280.613937561,3.87751524612,
85,284.123599448,3.09185569802,
86,286.855156283,2.81825937893,
87,290.709998071,4.36157416609,
88,293.569893628,3.75099066209,
89,296.535833666,3.65814031098,
90,300.188716313,3.73918433577,
91,303.279223552,3.11132980847,
92,308.487274755,4.21985339044,
93,311.579171164,2.65481948912,
94,313.907923066,3.26155393144,
95,314.324250537,1.6538637231,
96,317.653358209,3.9535928578,
97,321.892678535,3.9729006541,
98,324.750794942,3.13536734176,
99,328.376155521,3.70367781186,
100,332.489387083,3.83203976867,
101,337.464984519,4.8891314119,
102,339.875286639,2.86287222512,
103,343.43979917,4.11606209151,
104,346.276537977,2.66509434495,
105,350.458308749,2.8790891598,
106,355.097827755,3.85373092504,
107,359.53888805,3.58417047653,
108,363.163851764,3.34641698423,
109,366.475758993,3.5102500152,
110,370.260413172,3.35876693336,
111,373.001263876,2.9086160221,
112,375.448474957,2.02677778745,
113,377.459648444,3.07839397893,
114,381.232244515,4.11367812951,
115,384.130371227,2.65325618149,
116,387.583884987,3.61500467597,
117,392.806288419,3.36185854497,
118,396.671886824,3.54544410745,
119,399.149573902,2.87971664248,
120,402.862489395,4.12264576351,
121,407.214991212,4.78989425106,
122,411.001673224,3.53129779128,
123,415.981851096,4.75010563646,
124,418.864857144,3.67646787633,
125,423.244008835,3.18056262636,
126,426.279948745,3.69842416913,
127,429.349868526,3.27009509025,
128,431.75014636,2.9737650833,
129,435.482508853,4.2013879542,
130,438.276064392,3.64304153288,
131,440.401342858,3.11586996068,
132,443.31062107,3.5903940596,
133,444.082542101,1.35923530601,
134,448.264780386,4.46787941227,
135,450.33545384,2.16599944365,
136,454.15022274,3.51547255086,
137,457.156019235,2.59594213949,
138,459.407367541,2.55065446462,
139,463.021022322,2.80661170881,
140,466.667290068,4.18192773857,
141,469.346319484,3.36437254003,
142,474.685718722,5.85321171413,
143,478.10705252,2.9840506485,
144,480.249489414,2.8674374208,
145,483.803061402,3.82351707757,
146,487.009416801,3.60698578018,
147,491.690021092,3.75181736666,
148,495.713003525,3.67827195273,
149,497.8577397,2.69234805059,
150,500.806807881,3.75391582547,
151,503.526797679,3.69093095964,
152,504.400948897,2.32852134736,
153,508.085071569,4.1360631846,
154,510.64924987,2.62566370111,
155,512.937149766,2.7540623097,
156,515.29366966,2.75190352298,
157,517.702918508,2.58424441506,
158,518.983169437,1.66210873287,
159,522.539532966,4.51851856064,
160,526.252662117,4.47988090002,
161,529.8391327,4.94504750043,
162,533.436482503,3.09239572714,
163,536.719505349,3.88244553217,
164,540.531445644,3.65658302992,
165,544.331160914,3.369409607,
166,547.296189353,3.98334672292,
167,550.88327477,3.6759705105,
168,553.323247408,3.98860512139,
169,555.658973087,3.40034229064,
170,559.025164379,2.79354376104,
171,563.067998738,3.08421387945,
172,566.492941129,4.36939933373,
173,570.019947499,4.04518934462,
174,574.386716806,4.81110951516,
175,578.640075171,4.79879679865,
176,581.267312594,2.22353690421,
177,584.120012485,3.61653598968,
178,585.572536933,2.748155702,
179,590.235146932,4.31689624725,
180,593.673785575,3.89146087477,
181,596.713382205,3.28805683614,
182,598.241229386,1.87651217132,
183,601.269643682,3.17917094961,
184,604.048228058,3.31538140229,
185,605.338579635,2.06075132186,
186,609.554014721,4.78518611993,
187,611.706322183,1.91397917318,
188,615.039645353,3.7454398663,
189,617.97712038,3.47942811756,
190,621.153456879,3.35008646376,
191,624.962317422,3.81943650412,
192,628.653466727,3.52993172981,
193,632.306914252,3.9279569812,
194,635.566453458,4.177779192,
195,638.482558937,3.04046656466,
196,642.589077017,3.64953195581,
197,645.205063208,2.83150801899,
198,646.160132085,1.79818114631,
199,650.840034,4.3194774357,
200,654.685029263,2.77546967668,
201,658.18173635,4.60085190445,
202,659.57827892,2.25131301913,
203,662.859795415,3.49004436354,
204,666.358869406,4.1418563004,
205,668.99135284,2.82702510262,
206,673.700676883,4.13705120296,
207,677.079492614,3.22528909617,
208,679.870877198,2.82461310007,
209,683.764622901,3.84050745606,
210,686.019890849,2.93277789219,
211,688.31929087,3.25890660555,
212,691.52809302,2.86962152874,
213,694.432266197,2.69781144275,
214,697.516245947,2.94334444417,
215,699.649898177,3.57261623237,
216,701.510179279,2.6672126908,
217,702.419760419,1.72125881161,
218,705.397751048,3.60858679273,
219,709.635634345,3.49593845957,
220,713.30974876,3.6572544718,
221,717.477454354,5.20092256917,
222,722.208499386,4.69947007289,
223,725.586067075,3.38080489228,
224,729.456483615,4.65550151807,
225,733.449953068,4.88424316077,
226,736.850854741,3.21148277311,
227,740.664472418,3.58584482357,
228,745.187843422,2.31792827461,
229,748.630799143,3.69949762745,
230,752.868589945,3.5009926082,
231,758.079661957,4.27920014836,
232,761.153104408,4.40004990897,
233,765.342178574,4.33198140136,
234,768.71260304,2.52569068611,
235,772.196879627,4.1223361626,
236,777.017395218,4.90753041035,
237,780.236494057,2.66972963015,
238,783.34325028,2.85178582381,
239,787.171379519,4.01650318891,
240,791.959484458,3.66754802513,
241,794.757886535,2.71941811918,
242,798.561466341,3.00650464984,
243,801.487831283,3.75850485172,
244,804.409696156,2.79226757913,
245,807.451499694,2.97926272668,
246,809.819724543,1.99558609278,
247,813.591767071,2.82662123945,
248,816.793401054,3.41903680489,
249,818.395052294,2.47208597163,
250,819.862217517,2.48332169938,
251,823.339333078,3.59881773312,
252,827.499595273,3.87969095636,
253,829.709865501,3.25716365971,
254,833.490240241,4.42583666553,
255,835.348513032,3.56552769187,
256,839.119962277,4.31796597209,
257,842.78293248,3.22997599248,
258,846.681648211,3.71664697713,
259,849.608275524,2.76859165604,
260,852.671283662,2.2927991769,
261,856.123543874,3.74239802301,
262,859.610200896,3.4306935499,
263,862.036739478,2.08630680321,
264,866.126300599,4.24423317923,
265,870.334294188,3.61814751664,
266,872.722817351,1.9658849741,
267,877.085110674,4.43302847476,
268,879.662577648,3.50542873787,
269,884.197299588,3.59015192351,
270,887.65117641,4.08748777806,
271,891.234475813,2.40794362138,
272,894.021809022,2.69709970536,
273,899.143238439,4.70359401102,
274,901.425406966,2.61113536194,
275,903.718802916,3.26381868625,
276,906.620755989,2.92292250793,
277,911.315554231,4.59903913996,
278,912.040419107,1.17069901306,
279,915.790465903,4.82820563565,
280,919.182345415,3.02794565653,
281,920.501568858,2.53260042957,
282,923.601822851,3.19413691787,
283,924.584833408,2.21738883116,
284,927.663985965,2.4637863258,
285,930.847969686,4.38526053114,
286,933.709131233,4.08479194027,
287,935.371143413,2.81860742622,
288,937.965212287,3.37503457852,
289,942.042999318,3.9836033033,
290,945.76225657,3.67431719821,
291,948.34074982,3.25151931099,
292,952.242582782,3.75881186359,
293,954.659608005,2.75012678072,
294,957.189259492,3.28993803096,
295,960.642231519,3.68738766463,
296,963.854228011,3.77058380486,
297,967.720703339,4.82423453007,
298,970.448194483,2.67537779238,
299,974.173662939,4.08255565573,
300,977.438491287,3.7934634013,
301,981.414472012,4.2953676376,
302,984.288165103,3.49876137069,
303,988.412809803,3.54221035627,
304,992.593484773,4.26612838591,
305,995.536921738,4.30337108342,
306,999.108788627,3.35070747989,
307,1001.48571882,4.33747095398,
308,1003.53862832,3.21448205732,
309,1008.05682657,5.56882138191,
310,1010.23312565,3.14465444114,
311,1013.81522423,4.20307250476,
312,1018.44897218,3.6913587088,
313,1023.18293004,3.57509018687,
314,1026.76027754,2.11953096195,
315,1030.2479722,3.50341427536,
316,1033.18759515,3.5664779508,
317,1037.58439557,4.32100573528,
318,1039.61357368,4.01677939007,
319,1042.66003086,4.17278978172,
320,1045.53794173,2.55801091797,
321,1050.08305721,4.56416302952,
322,1051.02544949,1.86799985924,
323,1055.07791526,4.18202016794,
324,1059.98397203,4.9078070356,
325,1064.16121115,4.43387238947,
326,1066.80438201,2.40234463431,
327,1070.68717516,3.13336624084,
328,1073.97367026,2.70089295714,
329,1076.4649647,2.4614465758,
330,1079.90365651,3.92954881491,
331,1084.1005879,3.93540760281,
332,1087.36488691,4.49956943886,
333,1090.92120821,4.66388594141,
334,1094.62144821,2.92619832006,
335,1098.72843654,3.1685365945,
336,1102.62477429,3.11726404924,
337,1106.5994105,4.36632069957,
338,1110.44883792,3.82251884791,
339,1114.55031564,3.56690173523,
340,1118.78149218,4.28770194879,
341,1122.19355998,3.97922776073,
342,1125.87555801,4.28222198193,
343,1129.56931623,4.0655876356,
344,1133.56996188,4.19478345747,
345,1137.64922693,4.66962142116,
346,1140.39566583,3.84178282143,
347,1142.76469896,3.37776750206,
348,1146.201684,2.92842691788,
349,1149.70164392,4.54722134288,
350,1153.17095929,2.9477051765,
351,1156.26805713,3.77789626163,
352,1159.18937955,2.65787855074,
353,1162.57965211,3.40558282574,
354,1165.27274183,2.97075869907,
355,1167.58986671,2.8880677217,
356,1170.80470706,3.92880222338,
357,1173.91823319,3.47443251325,
358,1178.44258072,4.45275946113,
359,1181.79140117,2.32784804823,
360,1185.4505706,4.5860911869,
361,1188.84066293,2.97599244385,
362,1191.35277452,3.50916597728,
363,1194.35466698,3.50524949522,
364,1198.57545181,3.52005661908,
