Index|Stock>,Undetected Active Errors,Undetected Passive Errors,
0,0,0,
1,2.95513906145,3.27304589719,
2,7.52264910667,5.14376167141,
3,11.2851772605,4.61937677344,
4,12.6833920573,2.06016178732,
5,16.7699575721,3.71272321585,
6,19.1163150851,2.44414593165,
7,21.8976246773,3.16860939381,
8,25.5242633966,4.21704391437,
9,29.7130130392,2.32377679904,
10,31.1963500478,2.71314540761,
11,34.3424216059,4.7828869189,
12,38.407168943,3.93650188741,
13,41.7152209936,3.7543357181,
14,44.6758009715,3.05752318169,
15,48.3045453074,4.71353133695,
16,50.9592005462,3.77928373376,
17,55.3675029803,4.42367946783,
18,57.2573543303,2.53675786541,
19,60.803756024,3.79158100783,
20,64.4995409086,3.85170134614,
21,67.0257547982,3.18421831359,
22,70.0032141043,3.85536182344,
23,73.3151218413,3.50254456462,
24,78.6334793818,4.10053079517,
25,82.1020241666,3.03934201624,
26,84.4791254844,2.81460676628,
27,88.4275634506,3.26032974113,
28,90.5239293556,2.92129127782,
29,94.5357712572,4.42449877613,
30,97.2977779088,2.98554249922,
31,100.138008839,3.4380552382,
32,103.706573132,3.87203362332,
33,107.216322304,3.86353068405,
34,111.525553512,4.61745058823,
35,113.629326887,2.44162301965,
36,116.613510588,3.83297078309,
37,119.8640963,2.9572348436,
38,122.960468309,3.46346052057,
39,126.466640198,3.87246395329,
40,129.92209965,3.23354898895,
41,133.381708413,2.37951414687,
42,136.143907648,3.92405681316,
43,139.051500844,4.26423425002,
44,141.772115117,2.6696251816,
45,144.717717863,3.40741127175,
46,149.562388746,4.72283973798,
47,151.436382344,2.98798566069,
48,153.765424794,2.71198908953,
49,157.641719183,4.03001802735,
50,161.855271303,3.99496554419,
51,165.173598512,2.6683332125,
52,169.106455463,4.04781242507,
53,172.164715164,4.04300241855,
54,174.396634408,3.18861350558,
55,177.445581487,3.46413446492,
56,180.125682437,1.28362206435,
57,181.702252226,1.8461691109,
58,184.39435941,3.20266833169,
59,187.585410622,3.37533777675,
60,190.93978768,3.1515241586,
61,194.301972355,3.88063533753,
62,197.470490643,3.34424894387,
63,201.430905975,3.5187575039,
64,204.888347179,2.93136848081,
65,207.92284691,3.51415726052,
66,210.687311613,2.85895771178,
67,214.188769513,4.603934698,
68,219.131423991,4.61432690626,
69,223.60881384,3.26401684367,
70,228.058010945,4.33570503504,
71,230.418702339,3.31214813975,
72,233.144843166,3.85174538293,
73,236.072945687,3.80443383285,
74,239.034112612,3.54949285383,
75,243.67198377,5.98458797498,
76,246.517875981,3.67615704704,
77,250.191338505,3.56987405159,
