Index|Stock>,Undetected Active Errors,Undetected Passive Errors,
312,1015.48993058,3.7874747929,
313,1020.08072567,4.62401440834,
314,1021.62552825,2.2521623687,
315,1024.40070981,2.63205478989,
316,1026.94437476,3.75572008335,
317,1030.78878884,3.39083380415,
318,1035.52144193,4.41961945739,
319,1037.49198608,3.01851397738,
320,1040.62351231,4.05421157145,
321,1043.0838701,2.259255026,
322,1048.05768765,4.44698398846,
323,1051.88511469,4.49093374221,
324,1054.67134673,3.2371869464,
325,1056.58348459,3.65654259217,
326,1059.30342236,3.58073883881,
327,1061.24487468,2.2655307546,
328,1064.02996252,3.38151062891,
329,1067.6675254,3.15601023121,
330,1070.32609242,4.05052165621,
331,1073.71720012,3.56202287886,
332,1077.87444794,3.10271964183,
333,1078.54788763,0.853253118635,
334,1081.2685717,3.97220294731,
335,1086.35150498,4.51783161409,
336,1089.90769466,4.68619402551,
337,1095.01994696,4.30309351926,
338,1098.50203301,4.24518197453,
339,1103.82677876,4.64718657987,
340,1106.07956595,3.08332167873,
341,1109.30822515,3.79525279243,
342,1112.7792943,3.55832015015,
343,1116.48798797,4.19016405517,
344,1119.55141655,3.52057999832,
345,1124.23405775,3.10510083857,
346,1127.37615342,3.62806418839,
347,1130.30129679,2.23488874572,
348,1132.18094937,2.0283904995,
349,1136.61786334,2.86938929303,
350,1140.0203002,3.26853147315,
351,1143.56924001,4.82633075171,
352,1146.38963571,3.56120350975,
353,1148.42421566,3.56227055129,
354,1152.39433904,3.82193290546,
355,1156.11002184,3.45589836362,
356,1159.74533548,4.47296395386,
357,1162.14347796,2.41316423629,
358,1166.32400856,3.99623637939,
359,1170.56063798,5.06728911023,
360,1174.77515223,4.0566886252,
361,1178.1286674,4.62970483755,
362,1182.04692303,4.69379431391,
363,1185.56993467,3.59396498452,
364,1188.8013311,2.59120682678,
