Index|Stock>,Undetected Active Errors,Undetected Passive Errors,
426,1279.54897944,-37.2390326329,
427,1280.72829217,-38.3576494564,
428,1284.53624275,-35.2388281911,
429,1288.51156293,-36.1308170896,
430,1291.44447346,-35.5695362125,
431,1292.42565854,-37.5489126274,
432,1294.81143736,-36.2485069413,
433,1298.18313904,-35.7509959833,
434,1299.98342161,-36.0253613326,
435,1303.76408143,-36.5884690094,
436,1307.15415307,-37.1333157576,
437,1311.01555657,-37.36464666,
438,1314.57401962,-35.6612755167,
439,1317.17462107,-36.7307137362,
440,1320.95353726,-36.4176340277,
441,1324.25155936,-37.0722433332,
442,1325.53249603,-37.4068365358,
443,1328.9146923,-36.8596310667,
444,1331.2502679,-35.3309672814,
445,1334.50998857,-36.8694407851,
446,1336.6675783,-36.9888493519,
447,1338.70217837,-37.2280444636,
448,1342.35113282,-35.1172147088,
449,1345.13365482,-36.2855111288,
450,1346.44659689,-37.1114220039,
451,1348.35599348,-37.1439820387,
452,1352.93155969,-36.0375636792,
453,1355.52333648,-37.2015033445,
454,1360.57101561,-35.4071913289,
455,1363.79133354,-36.0580356019,
456,1368.22046676,-35.2969808215,
457,1371.54725204,-35.6645556155,
458,1375.67769535,-35.2087344295,
459,1379.38596238,-36.469263144,
460,1382.66222872,-36.2943685692,
461,1386.71790994,-36.5563555026,
462,1389.28474207,-35.6430629898,
463,1392.84569521,-35.760438878,
464,1397.59868903,-35.3285177557,
465,1399.41936489,-36.7067900022,
466,1400.4823123,-37.8076446815,
467,1404.27497022,-35.7197518597,
468,1408.17428082,-36.3141643854,
469,1411.22996708,-35.8092160785,
470,1414.20928495,-37.0047477936,
471,1416.44886307,-37.2111048148,
472,1418.88923121,-36.5250140443,
473,1419.98914688,-36.3690829079,
474,1423.25890796,-37.004878274,
475,1426.22806801,-35.4360506319,
476,1430.68434368,-35.8243094579,
477,1433.69303509,-35.9537834944,
478,1437.51481536,-35.2090612255,
479,1440.69572395,-36.5318999477,
480,1443.40910193,-36.4167117838,
481,1446.10125154,-36.204039048,
482,1450.3391751,-35.9965462297,
483,1452.77321841,-35.5054509284,
484,1453.92461348,-37.5957593353,
485,1457.26525597,-35.7854583465,
486,1458.96468389,-37.4278574602,
487,1462.44865998,-35.0663783335,
488,1463.51973468,-38.2642625518,
489,1467.03992075,-36.5835013304,
490,1469.11951077,-36.6575158138,
491,1471.9372605,-35.4461048572,
492,1474.35521097,-36.2602386018,
493,1478.44134454,-35.4045913081,
494,1480.41857598,-36.7552974441,
495,1483.91634016,-37.0170865691,
496,1487.10312708,-37.3850102279,
497,1489.10623391,-37.0187601372,
498,1490.47275319,-37.0332073027,
499,1492.9841366,-36.5034401233,
500,1497.2142582,-36.669177103,
501,1500.98311537,-35.9272327586,
502,1503.29561811,-35.9663690734,
503,1507.41419915,-35.1390551495,
504,1510.50410995,-36.5981638898,
505,1513.03913841,-37.0077319042,
506,1516.33348308,-34.2578328332,
507,1519.11558851,-35.8253696699,
508,1522.88546624,-35.8465429216,
509,1524.64769625,-36.8245498283,
510,1527.6512937,-34.9503398624,
511,1531.04580131,-36.298453831,
512,1533.24616367,-37.4741261574,
513,1535.68655637,-37.782831148,
514,1538.16903702,-36.0072782284,
515,1539.73270099,-38.053217699,
516,1542.22655496,-37.2056541635,
517,1545.5407485,-37.055096642,
518,1548.07082976,-36.5092597905,
519,1550.8829349,-36.2219616919,
520,1552.74807451,-36.652331674,
521,1556.74546617,-35.8572677958,
522,1559.16082503,-37.0871835272,
523,1561.32015253,-37.7393152126,
524,1563.55549616,-37.7404591264,
525,1566.76302398,-35.2108062541,
526,1569.47422087,-36.8663746079,
527,1573.24311889,-37.2287616123,
528,1576.30339168,-36.5589867391,
529,1579.63003857,-35.5877786126,
530,1581.96809774,-36.9670345674,
531,1584.73538365,-37.0714396655,
532,1587.22226391,-36.0332554723,
533,1590.75119165,-35.7499625624,
534,1592.23251024,-36.7913096521,
535,1595.67104846,-36.4151998023,
536,1599.48492969,-34.9994166737,
537,1601.40923589,-36.6690596331,
538,1604.5161021,-36.854421218,
539,1609.15952396,-35.9747142934,
540,1612.74745616,-35.3288295267,
541,1615.74049804,-36.1862689404,
542,1620.75991302,-35.6817405625,
543,1623.66644797,-36.8388601801,
544,1628.10477299,-35.5937682672,
545,1630.97661619,-35.7252087497,
546,1632.97163761,-37.2287598635,
547,1636.25534491,-36.0778938444,
548,1640.86657901,-35.3453888011,
549,1644.21331835,-36.2029084741,
550,1646.09948748,-37.3362796329,
551,1648.87294594,-38.153522884,
552,1651.42060538,-35.8262787853,
553,1655.59926867,-35.7685405873,
554,1657.03905347,-37.8298715884,
555,1657.50907523,-37.4064661882,
556,1660.69577044,-36.5477442051,
557,1662.37040095,-37.9904629619,
558,1665.60359046,-37.1677274975,
559,1668.46834836,-35.7934878917,
560,1669.87348241,-36.7996370736,
561,1674.27637516,-35.4330920706,
562,1676.48222951,-37.7319694015,
563,1679.44488116,-36.4064120231,
564,1683.20757366,-36.3200251023,
565,1685.56920532,-37.0299160869,
566,1688.44389973,-36.7331722691,
567,1692.36869173,-35.8037689852,
568,1695.91941633,-36.4723774328,
569,1699.50081593,-36.4006477133,
570,1701.36875933,-36.6464466028,
571,1704.10577783,-37.6549374649,
572,1706.14851239,-36.2272614449,
573,1708.0597745,-36.8125084664,
574,1711.41480999,-35.3151294593,
575,1713.81136396,-37.1141432174,
576,1716.72501107,-36.2193894471,
577,1720.73263978,-36.2633023464,
578,1724.18229544,-36.7683626363,
579,1728.25540384,-36.023545868,
580,1731.82668645,-35.9037459766,
581,1735.15145925,-37.2997703463,
582,1737.49604368,-36.0574019345,
583,1738.6758877,-37.6826537446,
584,1741.8491074,-35.2977446389,
585,1747.59266806,-35.0368424975,
586,1751.01695179,-36.89060415,
587,1754.50267389,-35.8780240422,
588,1758.57222003,-37.3949872912,
589,1761.23091349,-37.8470955404,
590,1763.28102651,-36.0702415661,
591,1767.76553795,-35.8305719915,
592,1771.81765233,-35.6865492147,
593,1774.83939411,-37.367624281,
594,1777.45123598,-37.1132601291,
595,1781.00687139,-36.8299695429,
596,1783.08648352,-36.7467676819,
597,1785.53259012,-35.3794980889,
598,1789.31939289,-36.3333335144,
599,1792.84612331,-35.7241888615,
600,1795.35849121,-35.7831476607,
601,1799.92324377,-34.9698632295,
602,1802.67276022,-35.4052813826,
603,1804.96513132,-37.7092911811,
604,1808.18638536,-37.4596823009,
605,1811.49012809,-36.2099222268,
606,1814.46009472,-36.6860241343,
607,1816.68337546,-36.4045392981,
608,1818.81923591,-37.5015735862,
609,1820.07285622,-37.0144734549,
610,1824.29245576,-35.8833145725,
611,1828.13662619,-35.6787225702,
612,1831.02979946,-36.3067156769,
613,1834.55042421,-36.2593957566,
614,1839.26888067,-36.2995411109,
615,1842.24837482,-35.8099460527,
616,1845.04702309,-37.4822936317,
617,1847.37608383,-36.7351139076,
618,1850.62805571,-37.2710083059,
619,1853.32048957,-37.1860354161,
620,1855.68794006,-35.3905081549,
621,1859.09439872,-36.6777334093,
622,1861.08799589,-37.4480908635,
623,1865.10193285,-36.2924125888,
624,1868.57796143,-37.0980339823,
625,1871.28730804,-36.97069746,
626,1876.34882588,-35.446581599,
627,1879.40925994,-35.4249819907,
628,1883.76781844,-35.5061916984,
629,1887.17673547,-36.0359223798,
630,1889.44910643,-36.0881452027,
631,1890.61310407,-37.6211903916,
632,1892.18967003,-37.3603880737,
633,1895.67452958,-36.0505674842,
634,1896.77573139,-37.9124894355,
635,1900.88980025,-36.4189834287,
636,1903.42588714,-37.5314328065,
637,1906.95121988,-35.6316840071,
638,1909.85650901,-35.8114321334,
639,1914.32004111,-36.2366782752,
640,1917.14687433,-35.9300815452,
641,1919.01048084,-37.368369627,
642,1920.55130247,-37.1126344368,
643,1922.11313577,-37.7601440463,
644,1925.72806871,-37.439891794,
645,1928.86716134,-35.9534500812,
646,1931.88307489,-37.359443123,
647,1934.84581597,-36.7520067873,
648,1937.43638434,-37.1416237908,
649,1938.62114719,-37.1562082213,
650,1941.21520471,-37.6869157731,
651,1943.81676745,-37.0964406781,
652,1946.68413303,-36.4696575815,
653,1949.28536142,-35.7271597468,
654,1951.92917601,-36.3896144657,
655,1955.61028859,-37.4090368212,
656,1959.23607845,-36.2846852754,
657,1961.28627687,-37.6730733367,
658,1963.30455649,-36.9337266984,
659,1968.90266266,-35.9395025131,
660,1970.70740647,-36.9630047283,
661,1974.30612661,-36.7907968126,
662,1976.14032659,-37.9556893019,
663,1977.42838611,-36.9930634496,
664,1981.21341922,-35.9896076156,
665,1984.8964915,-37.1901831785,
666,1986.73014026,-36.8379624025,
667,1990.09104989,-34.980664474,
668,1992.1340827,-37.3444688135,
669,1997.62992972,-34.7333781333,
670,1999.585067,-36.7277271102,
671,2002.2360112,-37.0649597575,
672,2004.58049257,-36.888366618,
673,2008.1880725,-37.4711570615,
674,2012.77408381,-35.3127704221,
675,2017.23798237,-36.5339850848,
676,2019.93675199,-37.4434206001,
677,2023.33497908,-35.9865965594,
678,2027.11956116,-35.5159200884,
679,2030.24910901,-36.8714429687,
680,2033.63381291,-37.4492948517,
681,2034.21144125,-37.6484403786,
682,2036.94012862,-35.9434674682,
683,2040.03827621,-36.9053581136,
684,2041.66124142,-37.4032814969,
685,2044.23487528,-36.3775570665,
686,2047.78987292,-36.5357395543,
687,2051.70364317,-36.9242076897,
688,2054.48936203,-37.4832382991,
689,2057.8748841,-35.6345760828,
690,2060.37725509,-38.0554732376,
691,2063.09145533,-36.6194864273,
692,2066.37559406,-35.75034979,
693,2069.52776037,-35.901095154,
694,2072.67195283,-36.3083797867,
695,2077.60091204,-34.9907905021,
696,2078.61848992,-37.8364544398,
697,2081.69725294,-35.4993360497,
698,2084.04709301,-36.4344559735,
699,2086.97038205,-36.1799883452,
700,2091.38519002,-35.6215670286,
701,2094.25968635,-36.0322179176,
702,2096.37364937,-36.9247921978,
703,2097.98476335,-37.2231121444,
704,2101.3043361,-36.1926886748,
705,2104.78667911,-35.4538620014,
706,2108.32303895,-36.5923634718,
707,2111.06642306,-36.8958411904,
708,2112.53910355,-37.0165101346,
709,2115.83065389,-35.7827185619,
710,2119.07646972,-36.9928134333,
711,2121.38292497,-36.780401171,
712,2125.8572109,-34.4201690793,
713,2129.04824524,-35.8449813756,
714,2132.93720349,-37.4189138914,
715,2136.61884387,-36.1232575701,
716,2142.12748624,-35.5617652857,
717,2145.43733924,-35.6814028268,
718,2149.17593188,-34.8272075391,
719,2152.70997006,-35.6565272714,
720,2155.23983058,-36.7111346734,
721,2158.42865014,-37.3259117183,
722,2161.34192243,-35.0501316248,
723,2163.68122205,-36.4952960104,
724,2164.75783333,-36.6938760609,
725,2168.5934355,-36.1692333351,
726,2171.71530958,-36.1583032308,
727,2174.99071784,-36.2508129782,
728,2178.4272376,-36.6445489522,
729,2181.69723525,-37.1072540486,
730,2186.47109679,-36.0571034566,
731,2189.87656977,-36.0762081877,
732,2191.42166693,-37.0435536057,
733,2194.52959766,-35.8007175241,
734,2198.77603731,-34.8350806381,
735,2202.47811108,-37.0425233278,
736,2206.67142477,-36.0854120004,
737,2210.00167619,-37.3219467016,
738,2212.57164672,-36.0550274585,
739,2216.60545315,-35.9964177514,
740,2219.95515608,-36.6524806255,
741,2223.40263736,-35.1640204033,
742,2226.40628166,-36.4206017365,
743,2230.2292709,-35.3437259662,
744,2232.24468698,-36.4398249275,
745,2236.0284659,-35.7997677494,
746,2237.34164538,-37.2891009642,
747,2240.91509368,-35.9883716502,
748,2244.59856011,-35.6622178049,
749,2247.36296266,-36.1865122388,
750,2250.40111411,-38.3822775911,
751,2252.20022357,-36.6358056462,
752,2256.4048669,-35.3344959348,
753,2259.82126158,-36.2653081748,
754,2263.39037795,-35.5808209281,
755,2266.57638759,-37.0945958025,
756,2269.50671592,-37.7278431876,
757,2273.50825414,-35.8274820709,
758,2275.48632116,-36.3771092052,
759,2278.6563458,-36.2747515847,
760,2282.55116394,-35.3806787605,
761,2285.75142054,-36.4899240059,
762,2288.53377861,-37.0362134199,
763,2291.87982344,-36.8520273161,
764,2295.1358188,-37.3430037306,
765,2297.59638398,-37.2535795343,
766,2300.7336918,-36.399367976,
767,2303.50333022,-35.3551318573,
768,2304.4186334,-36.89983672,
769,2306.66085515,-36.4882648282,
770,2309.86186037,-37.0837588891,
771,2312.54967389,-36.2574329113,
772,2315.45941645,-35.5171734983,
773,2317.30813423,-36.9358727481,
774,2319.18184301,-37.0449775803,
775,2320.3906891,-37.8781062948,
776,2322.27392419,-36.810340995,
777,2325.64978047,-36.4799361314,
778,2327.94575456,-37.4317217503,
779,2331.01902942,-36.0617576365,
780,2332.34298856,-37.3891331547,
781,2336.01546922,-36.5968706926,
782,2340.27615212,-35.4953065135,
783,2343.61037726,-35.1629308754,
784,2346.81424705,-37.716743018,
785,2350.72330583,-34.7172646834,
786,2353.65752056,-36.0034372122,
787,2356.06843225,-37.4491156167,
788,2357.9688928,-36.5852860912,
789,2361.57990436,-37.142857241,
790,2364.03383247,-37.2166046768,
791,2367.95596797,-35.5584550397,
792,2371.02061394,-36.3421234147,
793,2374.63267221,-36.0327251313,
794,2377.24947448,-36.1509359415,
