Index|Stock>,Undetected Active Errors,Undetected Passive Errors,
0,0,0,
1,3.07193375464,3.63470349466,
2,7.89807812367,4.57469525058,
3,12.6512623048,5.60223791804,
4,14.5254943137,2.3707169076,
5,18.7476608772,3.41420345971,
6,22.9251629766,4.7046006446,
7,27.1900546159,3.71993216474,
8,29.7389956505,2.50861688085,
9,32.4767549498,3.73569696874,
10,35.8450845467,4.72349417072,
11,38.4340866573,1.58750936316,
12,41.8588313108,4.21014286162,
13,45.9252267591,4.31260077706,
14,49.5824023107,4.14613178315,
15,53.3983459794,3.13825372017,
16,56.8102623785,3.06885998357,
17,59.3550047721,2.8698135665,
18,62.0152941486,3.05470366442,
19,64.662926739,3.31997392056,
20,68.8062478762,3.76392808484,
21,71.0656597615,3.22992449366,
22,73.4499716338,2.88160994266,
23,76.86949205,3.02392562465,
24,79.7960491498,1.88254101619,
25,82.3310405709,3.42460510416,
26,85.8632804379,2.83108670735,
27,88.9284308701,5.11515290384,
28,91.1832531875,3.26333476228,
29,95.5598146137,4.41182442232,
30,99.6893270923,3.53542149384,
31,102.351016129,3.39555540659,
32,104.085053096,3.40661325138,
33,106.961661005,3.32084041011,
34,109.509995697,3.05955269845,
35,114.088996987,4.78722778519,
36,117.172440877,3.3362294736,
37,120.302143524,4.55228878736,
38,121.775756289,2.25585651025,
39,124.300331045,3.35270273537,
40,126.986420459,3.12772011826,
41,129.881166901,3.57455413133,
42,133.809178029,4.07367474459,
43,138.49783676,4.80946782336,
44,141.938771504,2.78380584291,
45,145.919054406,3.86184864335,
46,146.95116264,1.62305743472,
47,148.651655755,2.96068482195,
48,152.340923322,3.55159579436,
49,154.963335357,2.86246078485,
50,157.185085404,3.13109004406,
51,160.431545638,3.09723796044,
52,162.904683491,4.28812718327,
53,166.00917979,3.05243299437,
54,166.680587951,2.67382143097,
55,169.473845241,3.19837830899,
56,171.28538311,1.71263308046,
57,174.999434225,3.8000865259,
58,177.31601126,3.14456124203,
59,180.712230048,4.03093771114,
60,182.758349408,2.40464037592,
61,185.427381256,2.36406378227,
62,189.58709511,3.95804019769,
63,191.315663321,3.70386104771,
64,194.289002427,4.14847804224,
65,196.668764655,4.20245033255,
66,200.17628787,3.82805971633,
67,204.270747159,3.91568203244,
68,207.734038021,2.41187625758,
69,209.562779586,2.83687223374,
70,213.910974754,4.59619363479,
71,217.836483205,4.73100780872,
72,222.361680554,4.35495301142,
73,225.140758627,2.67281991157,
74,227.376100466,2.23277299272,
75,229.99872087,4.01602715277,
76,233.648824539,3.21138876883,
77,236.952096643,3.1907145447,
78,239.534747205,3.35240006953,
79,242.200384369,3.6489384202,
80,245.643923362,3.78945297247,
81,250.135629025,4.3506637097,
82,253.630739415,2.23138158756,
83,256.708303101,3.23116173183,
84,260.736197004,4.47175315958,
85,263.677389719,4.16005059489,
86,267.869358311,3.6094248209,
87,271.674253466,4.0350397472,
88,273.517492761,2.6413315591,
89,276.24056007,3.36121301313,
90,278.909353054,3.42260844507,
91,282.29612829,2.92084479913,
92,284.890909041,3.35149711038,
93,289.825070292,5.16408118799,
94,292.836458292,3.84773217911,
95,296.603120966,3.94547375266,
96,299.984876768,3.94963814935,
97,302.467292275,3.71501326155,
98,306.477668643,4.10988781288,
99,310.139811148,4.23345364523,
100,313.865143971,3.78018983478,
101,316.002473084,2.05034754152,
102,318.132023844,3.28882543805,
103,319.682409697,2.24163592512,
104,323.716119369,3.61438370049,
105,326.117167484,2.31413744394,
106,329.160681746,3.65706007536,
107,333.581515425,5.38908822331,
108,335.277252303,2.70861947306,
109,338.593977306,3.69785125913,
110,343.187814061,4.48759623896,
111,346.677247301,2.51139745446,
112,348.983818591,2.79963138365,
113,353.665488807,3.41831250021,
114,357.141638516,3.22041922548,
115,362.913344002,4.16250799234,
116,366.813377565,3.99179350068,
117,370.740581117,4.57753389422,
118,373.818882406,3.54354950342,
119,378.026567364,3.63460490818,
120,380.276203413,3.0509407416,
121,381.724730876,2.67241969373,
122,385.003111008,4.41523227128,
123,389.508335359,3.13687703809,
124,392.775030792,3.94711520058,
125,395.717525718,3.6443809632,
126,398.893176445,3.81050133746,
127,401.901504393,2.2743868397,
128,404.322439246,3.43743281199,
129,406.745280901,2.84990803193,
130,408.315152398,2.96667212314,
131,410.785232566,3.18041319988,
132,413.431894356,3.00067636525,
133,417.531638209,3.60708326062,
134,418.852852079,2.3958965929,
135,422.603095629,3.6753699292,
136,425.748865885,3.79871457424,
137,428.01498008,2.11605992302,
138,431.870928054,3.73950161438,
139,435.15325875,3.6831625947,
140,437.884696258,2.73502985673,
141,441.718784001,4.33543051998,
142,445.292667987,3.62035698201,
143,448.4236457,2.936953703,
144,451.464750576,2.09378513873,
145,454.455764048,3.96897952909,
146,457.051236404,2.40087731653,
147,461.186966603,4.58931003969,
148,465.004816485,4.54491537711,
149,468.885402829,3.18520266501,
150,471.559862284,1.67385785991,
151,474.912146769,4.15758284495,
152,477.048900055,2.96032536296,
153,479.54298647,3.00631181851,
154,482.100362018,2.05514308501,
155,485.29368312,3.98390851109,
156,487.245717998,3.25054570787,
157,489.256504558,3.90117651236,
158,494.516849792,4.11649681509,
159,495.512177376,2.19381811916,
160,499.121682921,3.22017224015,
161,502.707331958,3.70700146343,
162,505.031665114,1.58655092174,
163,507.120711749,3.25679900197,
164,508.03878425,2.38474187283,
165,509.969010703,2.59561087161,
166,514.496269486,5.24916295617,
167,517.584990404,3.07288763269,
168,519.990300686,3.2877735871,
169,524.129560252,3.91333283526,
170,527.051234656,3.81320932005,
171,529.372277505,3.29963506747,
172,532.709680785,3.8717730081,
173,536.050427122,2.96732217499,
174,538.529035418,3.2732030112,
175,542.058819581,4.00315597342,
176,545.241615234,3.81847913594,
177,549.184626844,3.93271205276,
178,552.990005673,3.21647508464,
179,555.610551356,3.07350128563,
180,559.663228367,3.27823775829,
181,564.162858697,3.90548957567,
182,567.813128555,3.63015187747,
183,571.923689435,4.88387172633,
184,575.263101617,3.64684304388,
185,577.461530035,2.80931980444,
186,580.363179192,3.27146469401,
187,584.242730141,4.17791820115,
