Index|Stock>,Undetected Active Errors,Undetected Passive Errors,
173,576.696672958,3.81047812268,
174,577.756931733,2.32336417136,
175,580.552471169,2.90359861575,
176,582.030991666,2.73223533532,
177,584.173259297,3.27511659127,
178,586.885884937,3.6294770271,
179,588.933462523,2.53577462055,
180,591.608917831,2.55969850738,
181,595.501013157,4.08155770634,
182,599.511052788,3.80620609659,
183,602.601612875,3.44985292054,
184,606.662450723,4.32810135293,
185,609.552731957,3.31796808102,
186,612.434655698,2.27935662366,
187,616.057054456,3.83720865378,
188,619.329589065,4.48882385413,
189,622.493665265,3.37456361471,
190,627.312298458,4.85674710019,
191,630.908204528,3.43142485108,
192,632.65356918,1.79496957685,
193,635.541565172,4.50234750908,
194,640.050059408,4.92644806961,
195,643.940389773,3.73810343714,
196,647.378926995,3.41347034363,
197,650.662217315,3.65912443723,
198,654.216669911,4.08569377919,
199,657.637088644,3.29398736053,
200,660.932860898,1.97437463455,
201,665.353408209,4.17203130362,
202,669.089023183,4.4688306795,
203,673.261402895,3.56271790584,
204,676.931161423,2.79044606354,
205,679.693434685,4.01299069862,
206,681.306977313,2.21167473,
207,684.056324382,2.80872457773,
208,687.939952964,3.61993594085,
209,691.195051285,3.21665467683,
210,694.190806855,1.90050786657,
211,695.901475515,3.14885858388,
212,699.368643405,3.0806183211,
213,701.379827291,2.39141156113,
214,706.216189378,4.10942528086,
215,710.105515186,5.09732426696,
216,712.843769936,4.30539597153,
217,715.558560373,4.22075307687,
218,718.180050073,3.37850834287,
219,721.13316275,3.12938420079,
220,723.851946694,3.0164645774,
221,727.094672327,3.91626498115,
222,730.582863812,4.24750308737,
223,734.225750795,4.25780191684,
224,737.678868737,3.78109119362,
225,739.954976378,3.11104032688,
226,744.712631576,3.06299913435,
227,749.444283461,4.73088719373,
228,752.977735719,3.97031084271,
229,754.940433185,2.1724304015,
230,757.563953255,2.50648445271,
231,761.773204285,4.29115777282,
232,764.080804803,2.24249828458,
233,766.350323047,3.76263286157,
234,769.63277755,2.97377119651,
235,773.221132593,2.24366938144,
236,776.91588557,3.99400936836,
237,780.510857641,3.47321496353,
238,781.962230941,3.20512221779,
239,783.590197312,2.98226635767,
240,787.522823671,4.84588498314,
241,789.945642658,2.39397435446,
242,792.196285668,2.92307809684,
243,795.228568851,4.1506432967,
244,797.457917283,3.59074016594,
245,800.931656644,3.56271094256,
246,804.883029571,5.03001863961,
247,807.042010423,2.63519841719,
248,811.080130539,4.78811827732,
249,815.089215154,4.57136114606,
250,817.506469485,2.71949527823,
251,821.333707779,4.12619165083,
252,823.5159913,3.57893396746,
253,825.594220335,2.76097139598,
254,828.961335599,2.80981725989,
255,833.295823508,4.57839608765,
256,837.685804843,4.65583642414,
257,840.396064664,3.48647697825,
258,844.394750887,4.81144076364,
259,847.910150878,4.07641944662,
260,849.527804945,2.89752728762,
261,853.45269058,4.4368249837,
262,856.962901126,3.77854523475,
263,860.531017035,3.81725501607,
264,861.985517718,3.01237171721,
265,864.725064801,3.80321072102,
266,868.551227878,3.65656498233,
267,872.059478555,3.78444143824,
268,877.092290625,5.26605451781,
269,880.561447393,2.79375125835,
270,883.162903215,3.37883095131,
271,886.474088532,4.00111497155,
272,889.431895079,4.14023444174,
273,892.703019106,4.12110683466,
274,895.376001832,2.98853657594,
275,898.929369722,3.61067788978,
276,901.602744262,2.85894017134,
277,905.581000172,3.85345521933,
278,909.479492174,3.9394496365,
279,912.559830339,2.31699349289,
280,917.826019032,4.26912522085,
281,921.275302628,3.9234816145,
282,925.513116866,3.63162070462,
283,927.981833373,2.33131818783,
284,931.097084848,3.45051497071,
285,935.061419425,4.61296955577,
286,939.059877698,4.65282493628,
287,941.280227328,3.44873558444,
288,945.113456166,4.55254605833,
289,947.574107683,3.91024005157,
290,948.86323978,2.85556888806,
291,952.299701637,4.00217939965,
292,957.299386743,4.90483386433,
293,959.423778504,2.78827751243,
294,962.626898127,3.17871806094,
295,966.929169039,4.38617528781,
296,968.574167297,2.9059781442,
297,972.606279504,3.44699644572,
298,975.344408404,3.5163652505,
299,979.127777139,3.62226306862,
300,982.29164268,4.15296040426,
301,983.549727475,3.13866430779,
302,987.956508043,3.55151090641,
303,991.433902506,3.91380956499,
304,995.070671555,3.47119214268,
305,998.249612356,2.61291444072,
306,1001.86916215,2.71819098308,
307,1004.67322084,4.33922896748,
308,1007.76905356,2.97522386728,
309,1011.11397435,3.48495888255,
310,1015.91608091,4.98468223641,
311,1019.7934872,3.72566017376,
312,1023.13108203,3.72387164258,
313,1026.0863717,3.34979233814,
314,1028.65806383,3.07708510155,
315,1033.62691959,4.32902036379,
316,1035.79679936,2.97553172013,
317,1038.58670892,3.02218484918,
318,1040.85091336,2.32690988684,
319,1043.11819797,2.65078727254,
320,1046.3996684,3.45719614941,
321,1048.09039342,3.13779978082,
322,1050.74602347,2.1912724208,
323,1054.36802919,4.49191666475,
324,1057.10390468,3.92254116323,
325,1060.26853515,3.8934407961,
