Index|Stock>,Undetected Active Errors,Undetected Passive Errors,
90,265.426361293,-36.4351029732,
91,268.949384878,-36.6774382691,
92,270.034619745,-37.129396855,
93,271.581345387,-37.2045770581,
94,274.529257805,-36.8637987068,
95,277.719401068,-35.8336143854,
96,279.682583664,-37.6624465477,
97,283.572271726,-36.2063884705,
98,287.109733994,-35.5958817053,
99,291.086074773,-36.341184836,
100,293.895934947,-36.5834763526,
101,296.577513767,-36.9563949172,
102,297.871661755,-36.5623238144,
103,301.240753774,-35.4147670272,
104,304.831910286,-36.0517149626,
105,308.435828373,-36.8961824637,
106,310.686388328,-37.6444069211,
107,312.932602752,-36.9702475278,
108,316.832603133,-36.0511316039,
109,320.390711235,-36.5788679894,
110,322.932319547,-38.0633374516,
111,325.1593608,-37.2951180649,
112,328.095997516,-37.0038522462,
113,332.795798583,-34.701047519,
114,336.49656017,-37.1409125887,
115,340.421437783,-36.0060400033,
116,344.011463751,-36.0492321182,
117,346.959568146,-35.9597447903,
118,351.382026747,-36.4198213291,
119,353.376931772,-37.3949977775,
120,357.604540959,-35.7250418164,
121,361.00230139,-36.7089595416,
122,364.695183416,-35.3994960929,
123,367.61710811,-36.3795786666,
124,370.9987428,-36.8653115025,
125,374.421529827,-35.8721409171,
126,378.337894153,-36.0111635453,
127,381.235152812,-36.8098251413,
128,383.025484824,-37.222502538,
129,385.923720247,-36.2432335676,
130,389.072392957,-36.8516479177,
131,392.136132765,-36.7367155211,
132,394.276732337,-37.256154676,
133,397.671088527,-37.1373826636,
134,401.298663048,-37.4850357799,
135,405.667390526,-35.7796124675,
136,408.022525395,-36.6483387507,
137,409.812923562,-38.9166689937,
138,411.708646169,-37.0154456823,
139,414.153633356,-36.5328827445,
140,416.903985386,-37.166768055,
141,419.828256248,-35.9227016311,
142,423.329268365,-36.2424708107,
143,426.510580113,-36.8849798927,
144,429.714440872,-37.2178297262,
145,433.430135623,-36.0968252762,
146,436.473169464,-35.6999815455,
147,438.991367304,-36.8731051981,
148,443.727681374,-36.0172031532,
149,446.828117081,-36.3099040877,
150,450.196231896,-35.4433936317,
151,453.13082471,-35.5912570214,
152,457.370380858,-35.4468572711,
153,461.16566091,-37.1656833099,
154,464.161749431,-37.1324962949,
155,468.098863781,-36.1247173748,
156,470.119578219,-37.2547120094,
157,473.156164785,-37.2608873888,
158,475.979679912,-36.9000507242,
159,480.227219706,-35.6028065196,
160,481.927349948,-37.4307471792,
161,483.745962414,-36.9115372456,
162,487.697965101,-35.9882553647,
163,490.473644057,-36.2482055103,
164,493.580049528,-37.2093571982,
165,496.621547145,-36.1183406182,
166,498.832349935,-37.0758172647,
167,501.802233487,-36.658472103,
168,505.054172339,-35.8884687242,
169,508.684349923,-35.5701522318,
170,512.621420198,-35.8330588452,
171,515.971771161,-35.4500181434,
172,519.908126689,-36.405114816,
173,523.857997329,-34.719929739,
174,527.948137787,-36.6132950345,
175,530.770992276,-36.2931265285,
176,532.068133153,-37.7643296907,
177,535.508378302,-36.6099698868,
178,538.947494497,-36.6675867359,
179,541.915859027,-37.0780917263,
180,545.043948438,-37.2036476926,
181,548.622608618,-35.3632752465,
182,551.705005031,-35.8490064794,
183,556.611002932,-34.4935676251,
184,559.68635929,-35.80154227,
185,562.177760192,-35.8956762621,
186,564.047316829,-36.7734354469,
187,567.365935342,-35.9157180896,
188,570.033590088,-35.378688262,
189,571.288085101,-36.5484881613,
190,575.05616918,-36.2819641396,
191,579.028787432,-35.0194541162,
192,581.742091101,-35.5448973959,
193,584.089875814,-36.7790249659,
194,588.195317373,-36.1272846329,
195,592.633900306,-34.9731559035,
196,595.251805084,-35.6170815127,
197,598.234191867,-35.7557464698,
198,601.954799212,-35.9578442445,
199,605.805893248,-34.3873141849,
200,606.978369018,-37.3735369339,
201,609.77226284,-36.7238174012,
202,613.321382776,-36.7857110077,
203,615.328441581,-37.411554253,
204,618.836607314,-35.3258625108,
205,621.11083555,-36.0385388108,
206,624.802124546,-35.4843374054,
207,628.49647874,-35.8308285775,
208,631.251065952,-37.1768061198,
209,633.775907593,-37.0415533714,
210,637.281441062,-35.8632462276,
211,639.841860773,-36.9496537886,
212,641.462236677,-36.5386371305,
213,645.33511978,-36.4015978756,
214,651.221324314,-34.6537726415,
215,655.023814702,-36.2785204259,
216,657.14073276,-36.3148648385,
217,661.640633105,-36.7176744119,
218,664.623926543,-35.9089076388,
219,669.929056254,-35.2502042442,
220,672.980878078,-37.4164091052,
221,675.127880474,-37.396541926,
222,677.937126638,-37.4339003491,
223,682.981491346,-35.0412156694,
224,686.160539577,-36.4864159923,
225,688.2009045,-37.7126410015,
226,689.860551483,-37.7434044716,
227,693.645867581,-35.9515511363,
228,696.131114098,-37.911973059,
229,699.522181604,-35.8664039858,
230,702.520195198,-37.7469315814,
231,707.0351057,-35.6364732387,
232,710.071299312,-35.8772370707,
233,713.26799055,-36.0167143173,
234,716.936232902,-36.0516618952,
235,720.321269021,-36.343802386,
236,723.550739093,-36.5556469488,
237,727.23659889,-36.7379357774,
238,730.807250171,-36.1167514689,
239,733.092466065,-37.3354928755,
240,736.794874849,-36.667718824,
241,742.437172018,-35.0930804551,
242,746.041385122,-35.694691658,
243,749.192244622,-36.1559183859,
244,751.736846176,-35.979456007,
245,753.56126991,-37.2230818183,
246,755.673007052,-36.5689249044,
247,758.407732597,-36.3365397991,
248,762.333605108,-35.4897035193,
249,765.421474359,-35.0614678082,
250,768.432235027,-36.4059232059,
251,770.946639414,-36.4582469087,
252,774.013537674,-37.6347342738,
253,777.960035669,-36.5734948867,
254,780.15923615,-36.3824978892,
255,784.303816178,-34.991149642,
256,786.234997149,-37.6420780282,
257,788.544123557,-37.144706961,
258,790.870091732,-36.7217694016,
259,794.945888584,-34.9987270281,
260,798.246757367,-36.1573744094,
261,800.608706724,-36.634535418,
262,803.493784916,-37.1099396124,
263,806.585660963,-36.42093911,
264,809.246206322,-37.1504344151,
265,812.57753376,-35.9136584188,
266,816.371710084,-35.4553968293,
267,819.877228112,-36.5823957057,
268,823.244395138,-36.7628029178,
269,826.026680397,-36.2219643832,
270,828.450151749,-36.4295291946,
271,831.889898334,-35.6059962656,
272,836.721106925,-36.9189350997,
273,840.652717772,-36.7678684889,
274,845.314413669,-35.6244291091,
275,847.360582216,-37.2316261993,
276,851.501623875,-36.60089115,
277,854.422257992,-38.6644237642,
278,857.260890192,-37.5707319049,
279,860.840904956,-35.4983613057,
280,863.559199445,-36.2401452886,
281,866.552648593,-35.8798139532,
282,870.556915851,-35.6785194119,
283,873.800307433,-36.313800762,
284,875.490656078,-37.6462439538,
285,877.33196422,-37.2444632454,
286,881.540659697,-36.7850335567,
287,882.877598348,-36.8949375007,
288,886.850588453,-35.3146520563,
289,887.862985697,-36.6780814704,
290,891.208879844,-36.8950900786,
291,894.805419182,-36.4596750181,
292,898.253446591,-34.7650326946,
293,901.596121072,-36.2112734048,
294,904.484654869,-37.3482285471,
295,907.014554371,-36.4178402857,
296,909.415120181,-36.6042141621,
297,912.911631259,-37.3107704754,
298,916.062471918,-36.5761599803,
299,919.829381918,-36.2108960349,
300,923.108430312,-37.193106278,
301,926.204406858,-36.371982631,
302,928.801585748,-36.1528152525,
303,933.031894612,-35.7811556384,
304,937.216392654,-36.3870877347,
305,940.167082394,-36.7048108945,
306,942.944087748,-37.0336559262,
307,944.877919946,-37.7177166136,
308,947.593364144,-37.131494279,
309,950.04025758,-37.6393959559,
310,952.423449479,-36.8860707746,
311,955.282482117,-36.4612005233,
312,959.721797029,-35.1654989947,
313,961.89493723,-36.9125753711,
314,964.989887473,-36.9898423493,
315,969.298682964,-36.0491125693,
316,972.570523758,-37.1873847237,
317,977.175566483,-36.0583732674,
318,980.888465723,-36.5109561074,
319,983.310809051,-35.2716849258,
320,985.585318899,-36.7462707826,
321,988.572148901,-36.5023417622,
322,990.468070939,-37.1713941361,
323,994.138231937,-37.5888652517,
324,995.842722583,-36.7400968269,
325,998.693035499,-35.9066496019,
326,1001.13754699,-36.8302397326,
327,1004.7283963,-35.7125901675,
328,1008.17745012,-36.7882277498,
329,1011.67069473,-36.4045319306,
330,1014.2296347,-38.0766256775,
331,1018.71610784,-35.8117608022,
332,1022.71674569,-35.6301682821,
333,1026.1215047,-37.1977643964,
334,1030.08725452,-35.8602513036,
335,1034.59077447,-36.3136983401,
336,1036.71604106,-37.6761599269,
337,1039.92063953,-36.9626309649,
338,1043.42948648,-34.7252978478,
339,1046.39342893,-35.4975139226,
340,1050.50048793,-35.6076181271,
341,1054.26163068,-35.7138312442,
342,1058.51233381,-35.5499926202,
343,1063.33832304,-34.996621034,
344,1065.06812252,-37.9132238363,
345,1068.25824744,-35.720440836,
346,1071.32323234,-36.2462487954,
347,1075.04632608,-36.6630974995,
348,1077.82599998,-37.9971648303,
349,1080.63389584,-37.3035429694,
350,1081.94607539,-37.677090333,
351,1084.83408816,-37.6730929612,
352,1086.40945221,-37.0058839156,
353,1087.7227518,-37.7635926741,
354,1090.61114712,-36.1791044128,
355,1094.61345498,-36.1369555514,
356,1098.39790007,-36.0166540799,
357,1099.85679031,-37.1764611059,
358,1102.07342183,-36.9533594079,
359,1103.92380674,-37.171583549,
360,1106.85108993,-35.6206526167,
361,1109.41630238,-35.4079447826,
362,1113.11077579,-36.4549247863,
363,1115.5921551,-36.8830104902,
364,1117.72517066,-37.2825068947,
365,1119.95737512,-36.1146218763,
366,1123.65416892,-35.4529178611,
367,1127.07736559,-36.7948791688,
368,1130.27671753,-36.8660779303,
369,1132.70262449,-37.2583136384,
370,1134.74534094,-36.0324251883,
371,1139.66338579,-35.8088145023,
372,1141.71174454,-37.2591110191,
373,1146.32175857,-34.6931782277,
374,1150.80255417,-36.3792243129,
375,1153.4035022,-35.8495524809,
376,1155.77754137,-36.1772689353,
377,1159.61707967,-35.4155938308,
378,1161.9396307,-36.8252543959,
379,1165.53981684,-36.2479281532,
380,1166.55844503,-36.8206506421,
381,1168.82870342,-37.946689806,
382,1172.7818169,-36.4270279432,
383,1174.11408594,-37.0518616854,
384,1178.54323336,-36.3974813377,
385,1182.27547506,-36.8921327856,
386,1184.32666167,-37.9897880168,
387,1188.50429537,-35.4920949062,
388,1191.16721326,-36.2041872784,
389,1194.57432716,-35.5181692004,
390,1197.66461799,-34.9286991323,
391,1198.69071192,-38.4459087463,
392,1200.26017475,-36.4710521032,
393,1201.64127703,-37.9211830168,
394,1204.7179925,-36.3068054164,
395,1208.83523643,-36.3985144497,
396,1210.96572286,-37.0041935664,
397,1214.5543178,-36.5858250137,
398,1219.31020443,-35.4155989297,
399,1223.41399915,-35.6635738157,
400,1227.29785303,-35.7270848703,
401,1230.42497784,-36.0024251046,
402,1234.21439855,-35.185372164,
403,1236.97206973,-36.4273714615,
404,1240.40519618,-36.5620951757,
405,1242.35812941,-37.7869785938,
406,1246.94497626,-35.7881096081,
407,1250.20388116,-36.8455954852,
408,1252.44710371,-36.2134266862,
409,1256.5021315,-35.8306273732,
410,1261.09284505,-35.5280684566,
411,1262.99129888,-37.6663755284,
412,1266.35189701,-35.3471965247,
413,1268.58072307,-37.0895135696,
414,1271.17449546,-35.9560769522,
415,1274.43768525,-36.8797369486,
416,1277.86843844,-36.2256229106,
417,1279.76636491,-37.262723586,
418,1282.55138981,-36.073741595,
419,1285.37355437,-36.5186407281,
420,1287.8272912,-36.3814866934,
421,1290.61668662,-37.0417521634,
422,1293.85381925,-35.4826671182,
423,1297.352425,-36.1398480492,
424,1299.25933364,-37.0647017689,
425,1303.31575985,-35.626988333,
426,1304.76606232,-36.7530379845,
427,1307.71287748,-36.4204926015,
428,1311.4726049,-36.7553487126,
429,1314.12203827,-36.7313271901,
430,1316.76116296,-37.055797003,
431,1320.37318838,-36.2725271267,
432,1323.72036132,-35.9310319964,
433,1326.78034522,-37.0771506427,
434,1329.22777679,-36.7462974326,
435,1331.6644783,-36.6052586628,
436,1332.89923465,-37.4920464709,
437,1336.08178359,-35.8882019778,
438,1338.04477155,-38.4275303769,
439,1341.72201821,-36.4435866998,
440,1345.01876017,-35.8247232445,
441,1347.30471942,-35.7155729098,
442,1352.34197889,-35.5320743331,
443,1354.22558498,-37.3306519233,
444,1357.31255402,-36.8973036595,
445,1359.17366008,-35.6941963921,
446,1362.1828436,-36.200441891,
447,1364.67466375,-36.6160948266,
448,1367.64866954,-36.1172122482,
449,1369.37860507,-37.5935763808,
450,1371.16623553,-36.7455477267,
451,1374.24809839,-36.5266739118,
452,1379.14522517,-35.7154434189,
453,1382.54590728,-36.1124514751,
454,1386.11191786,-36.3196209609,
455,1388.43560314,-36.6864829415,
456,1391.55143787,-36.4042551948,
457,1396.09954344,-34.9636957586,
458,1398.97183738,-37.1963882925,
459,1402.44106743,-36.7257590587,
460,1405.17065079,-36.6038644317,
461,1408.97603672,-36.9640002013,
462,1411.16602779,-36.5096478251,
463,1413.18999424,-36.9577256879,
464,1416.31977836,-37.3279125074,
465,1419.9592967,-35.3160507509,
466,1422.93998666,-36.5000648454,
467,1424.86685099,-36.9494329914,
468,1427.82293545,-36.9098232122,
469,1430.01786183,-36.2346892485,
470,1433.78262667,-36.7948508672,
471,1436.67063414,-36.6417713541,
472,1440.23690656,-36.9452977768,
473,1444.4000211,-34.3987651727,
474,1446.97407343,-36.8637474991,
475,1450.46729338,-35.1459276629,
476,1453.83645805,-36.8017503446,
477,1457.89427207,-36.1336482424,
478,1458.74161981,-37.2005987095,
479,1462.56722671,-36.1172603218,
480,1466.15608593,-36.8690225807,
481,1467.61552973,-36.0981914829,
482,1470.18623267,-36.4380489194,
483,1472.73335645,-36.9951276594,
484,1475.19129175,-38.4660565301,
485,1479.44246003,-35.6800571419,
486,1482.11692959,-36.9653537541,
487,1485.80844352,-35.2711424843,
488,1487.6475129,-36.4920271545,
489,1491.05794152,-36.419972824,
490,1495.34726501,-35.6033076403,
491,1496.7634258,-36.2337528425,
492,1499.21666131,-37.4417729064,
493,1503.51548609,-36.3389182151,
494,1505.72466806,-38.2194183322,
495,1509.46483935,-35.7247716053,
496,1511.97108472,-36.4922798573,
497,1514.81400503,-36.0022795696,
498,1518.0059878,-35.5525853036,
499,1520.27942937,-36.1115151228,
500,1522.406384,-37.8642299427,
501,1525.12360383,-36.6221232292,
502,1527.2185097,-37.0699105594,
503,1531.6706111,-36.0106425515,
504,1535.46963558,-36.8464477035,
505,1538.06400978,-36.269863621,
506,1539.93223746,-37.4489350535,
507,1543.88718375,-36.8124722018,
508,1546.04819136,-35.6577355142,
509,1549.55094549,-36.6031869205,
510,1551.42114521,-37.2771273512,
511,1553.6424891,-36.773637881,
512,1557.78243541,-35.7136525577,
513,1561.82724965,-36.3926673426,
514,1565.17070921,-36.314406684,
515,1567.25527329,-36.3651434638,
516,1570.0306457,-37.7383851399,
517,1572.40349898,-36.6661681646,
518,1575.16319419,-36.8435671432,
519,1578.1059318,-36.1233186287,
520,1582.07583806,-35.6933190834,
521,1584.60749915,-36.2839990046,
522,1587.45077467,-36.9328074911,
523,1591.4037548,-35.5534742992,
524,1595.05263506,-36.2708608379,
525,1598.56552898,-35.7059119482,
526,1600.49867108,-37.2333278773,
527,1603.85125628,-37.0422134872,
528,1607.55142037,-35.8112487056,
529,1610.7309532,-36.6080747262,
530,1613.78781378,-37.3256407206,
531,1615.68118082,-35.7360540106,
532,1619.1163665,-36.1179225134,
533,1619.6091198,-37.4441247635,
534,1623.2634952,-36.1109457601,
535,1627.96538251,-35.5186164183,
536,1631.61873162,-35.5564022028,
537,1634.83444361,-35.1311858106,
538,1638.60842421,-35.6279005525,
539,1642.12664119,-35.0985161957,
540,1645.50106673,-37.1123810112,
541,1647.66264137,-36.311189933,
542,1651.51121886,-35.3239099041,
543,1653.69521706,-36.3917812375,
544,1656.31264167,-35.9193865846,
545,1658.39308926,-36.7906349733,
546,1661.0930986,-36.9194059623,
547,1663.9986412,-36.4879705602,
548,1667.11421803,-36.2478314061,
549,1670.43402156,-36.6775080092,
550,1673.30043616,-36.5360942975,
551,1677.57436184,-35.8360492948,
552,1681.52708017,-34.9714085967,
553,1684.34430976,-36.9422846803,
554,1688.76330828,-35.7148554564,
555,1693.27959781,-35.0365943799,
556,1696.94307015,-35.3314858253,
557,1698.84801106,-36.9307566729,
558,1702.58088598,-36.3931891156,
559,1703.44302893,-37.0488756847,
560,1706.34741351,-35.8221657443,
561,1708.03049153,-37.0143833802,
562,1709.96658212,-37.0216429609,
563,1714.79304365,-35.2694924202,
564,1717.22681659,-37.3059420469,
565,1717.89969662,-37.4214055739,
566,1721.44145191,-37.3156845617,
567,1724.73957189,-36.8715788445,
568,1726.92824406,-36.4725394294,
569,1729.27761031,-35.54633251,
570,1733.01012731,-36.4567507633,
571,1736.65567247,-37.3906880161,
572,1739.95341024,-36.1738955985,
573,1741.97442874,-36.726305382,
574,1744.81882052,-36.903039695,
575,1747.85380569,-36.0941788011,
576,1750.82022419,-36.6420718039,
577,1753.57441327,-36.0845767458,
578,1757.20300404,-36.9015150066,
579,1760.93561995,-35.8891610395,
580,1763.18419405,-36.7400858461,
581,1766.07388987,-37.2182351016,
582,1769.45308417,-37.1138601365,
583,1772.79428533,-35.6684375848,
584,1776.49368465,-35.8121302226,
585,1779.30742011,-37.3393825657,
586,1782.16452371,-37.6278354998,
587,1784.11536907,-37.524291212,
588,1788.06008035,-35.2439433588,
589,1791.59721142,-36.3956745775,
590,1793.61045175,-36.0581262656,
591,1796.11487637,-37.0013120995,
592,1799.27772154,-36.9844515433,
593,1800.24198742,-36.9055540715,
594,1804.13832511,-35.5154572207,
595,1807.72528009,-36.7718056947,
596,1811.03688469,-36.4620064326,
597,1813.01659316,-37.1976939662,
598,1815.72955965,-37.4656885936,
599,1818.45981809,-35.8365871692,
600,1820.46194792,-36.5581881339,
601,1824.30591266,-37.5941775967,
602,1828.21972193,-35.7619509296,
603,1831.70891719,-36.2841327374,
604,1835.63941721,-36.4160535343,
605,1839.66031576,-35.3402868375,
606,1841.287972,-36.935981881,
607,1845.00673281,-36.5880143252,
608,1847.85986283,-36.8874424973,
609,1851.53050181,-35.5493672206,
610,1855.32316129,-36.4557091483,
611,1858.32802915,-36.3159985541,
612,1861.7711823,-36.3245529484,
613,1864.91077888,-36.4822693751,
614,1868.29252371,-35.9694864441,
615,1871.66068524,-36.5502463977,
616,1873.97126475,-36.4650588153,
617,1878.13628619,-36.267750916,
618,1879.58773688,-36.7311297304,
619,1882.19674636,-37.0555131379,
620,1884.46045754,-36.9348332029,
621,1887.73631897,-37.5832015197,
622,1889.87072995,-36.1258617092,
623,1894.29217516,-35.5176707149,
624,1898.4281956,-36.5815461623,
625,1900.82808393,-35.9806444054,
626,1904.03892164,-36.4777105717,
627,1907.31499099,-36.7787778486,
628,1909.0283637,-37.9797725769,
629,1913.45701934,-36.9625541281,
630,1917.41955442,-36.9896542158,
631,1919.22734703,-36.595664058,
632,1920.98875674,-38.1147592134,
633,1924.37188697,-35.7550275639,
634,1926.22974786,-37.6843126017,
635,1929.61861558,-36.6901608433,
636,1933.85592529,-35.4730357454,
637,1938.53507183,-35.8009545619,
638,1941.04608571,-36.808713836,
639,1943.66893301,-36.9182518765,
640,1945.75172404,-36.5890099478,
641,1948.79246343,-35.5113773519,
642,1951.37747407,-36.8899986736,
643,1954.96113181,-36.3620725369,
644,1959.0228201,-36.1875029919,
645,1962.24716737,-36.9016840256,
646,1965.82729927,-36.2995036631,
647,1969.2810101,-36.1958961181,
648,1972.01822326,-37.4097738129,
649,1974.31119131,-36.136652814,
650,1978.71101587,-36.1078891424,
651,1981.57573682,-35.1300329723,
652,1983.56746286,-36.7926883071,
653,1988.04398178,-36.1794351127,
654,1989.32467134,-36.6561469061,
655,1994.07905229,-36.235310902,
656,1995.95808931,-36.4931717635,
657,1999.56766406,-36.2266595228,
658,2002.83825238,-36.2424936379,
659,2005.92467349,-37.1014289824,
660,2009.01332354,-37.3112296741,
661,2012.71788647,-36.7202511136,
662,2016.09405624,-36.8649135934,
663,2020.49935311,-35.27908167,
664,2024.39692934,-34.4465433905,
665,2027.15914189,-35.7224366249,
666,2030.13176051,-37.6731868584,
667,2033.59539614,-36.7496913264,
668,2035.83566942,-35.4538917893,
669,2039.7697676,-35.9592351928,
670,2042.78060706,-36.2956602922,
671,2044.29967285,-37.1417376839,
672,2048.03445173,-35.3469045354,
673,2051.93314911,-35.6393226201,
674,2054.97124455,-36.86639208,
675,2058.85374274,-36.1681661567,
676,2062.6052362,-35.3191318733,
677,2066.03207789,-36.77846454,
678,2068.34415843,-38.2984918897,
679,2071.94244485,-36.1477232913,
680,2075.08218482,-36.9281123972,
681,2079.46442772,-36.4043714721,
682,2082.10010753,-36.8638061601,
683,2084.40130727,-37.2409799355,
684,2088.03431967,-35.9357029273,
685,2092.20233442,-36.9000761224,
686,2093.59934897,-37.8778959758,
687,2096.33376627,-36.7622512586,
688,2097.70180759,-37.2860428281,
689,2098.65645451,-37.0261516923,
690,2100.66194188,-36.8466454859,
691,2103.74327163,-37.2608938233,
692,2107.29317288,-36.1964082311,
693,2110.44764427,-36.836013317,
694,2112.36716795,-37.0105390044,
695,2115.28052451,-37.342298418,
696,2118.10138358,-36.4463205506,
697,2119.61088277,-37.4479710517,
698,2122.4774345,-36.0467959896,
699,2125.05563981,-35.73323134,
700,2130.17675409,-35.6065361409,
701,2133.79954996,-35.2699287934,
702,2135.88926738,-36.1068315736,
703,2137.93436124,-37.4135795962,
704,2140.87352071,-36.5182838165,
705,2143.33712309,-36.9499186878,
706,2145.25165877,-37.3382756234,
707,2148.37321258,-36.0376517893,
708,2150.15533112,-36.4158076708,
709,2154.7023669,-35.2244588144,
710,2157.48685152,-36.3974728775,
711,2160.45721554,-35.7823873329,
712,2163.0775056,-37.3747094325,
713,2166.34754732,-36.1568291093,
714,2168.70136081,-37.18562636,
715,2169.90981901,-37.7078105223,
716,2172.9108953,-36.5523445274,
717,2175.97678378,-37.0884042012,
718,2178.27934801,-36.3535528314,
719,2180.77346714,-36.9206313636,
720,2184.36745043,-36.6062829068,
721,2187.46730843,-36.9940351413,
722,2191.24390584,-36.1991773823,
723,2193.24221061,-38.3914597178,
724,2194.92602475,-36.6920325817,
725,2198.62113329,-36.2275350372,
726,2203.74608015,-34.916769555,
727,2207.03638567,-35.9804852051,
728,2211.64112352,-34.7238308468,
729,2215.07560316,-36.7195836307,
730,2217.4574739,-36.3764217845,
731,2220.90192397,-36.2968439072,
732,2225.70386446,-36.1391003508,
733,2227.94028277,-37.4107864745,
734,2232.45535085,-36.3988511739,
735,2235.5318469,-37.2686321481,
736,2238.99341762,-36.6308890226,
737,2241.09778471,-36.3116586843,
738,2243.4166783,-36.1526365658,
739,2246.47227553,-37.0448269548,
740,2249.13147401,-36.0689963597,
741,2251.49869115,-35.8793867395,
742,2254.9125922,-35.7006877046,
743,2259.38328907,-36.0507228701,
744,2263.21789563,-36.7749399518,
745,2268.8773278,-35.8508632128,
746,2272.46548477,-34.8361278444,
747,2273.57567536,-36.8650535412,
748,2276.60107538,-36.6437602926,
749,2278.67721564,-36.6919927066,
750,2280.67223298,-37.4142019084,
751,2284.01170872,-35.9915040268,
752,2285.61077901,-37.2449136326,
753,2289.76530753,-35.4303535277,
754,2291.41502715,-38.4402417079,
755,2295.02271007,-37.7533420122,
756,2297.73336912,-37.1033025324,
757,2300.25557169,-37.8438588564,
758,2303.56565077,-36.9359925229,
759,2307.14162554,-35.2948025567,
760,2310.04721831,-36.7502329533,
761,2314.17306514,-36.1300289973,
762,2317.80192867,-36.9110448888,
763,2322.71366679,-36.3496965608,
764,2326.24802141,-36.19390281,
765,2329.1466488,-36.6966083856,
766,2331.78273617,-37.2036351041,
767,2334.27876778,-37.3827934086,
768,2337.97441572,-35.8332399207,
769,2342.44052541,-36.0711066725,
770,2344.8146533,-36.4371357429,
771,2350.13166009,-35.341408559,
772,2353.5528593,-35.9925915612,
773,2356.14966809,-37.8291565272,
774,2359.15159734,-36.9681257981,
775,2363.18004353,-34.8592013147,
776,2364.83218446,-37.8154677616,
777,2368.12025148,-36.6195068707,
778,2370.51654732,-37.8224692442,
779,2373.15702007,-35.9138218099,
780,2375.75939956,-37.4163067903,
781,2378.87915721,-36.8810819165,
782,2381.0691975,-37.099116978,
783,2384.76607969,-36.8035938836,
784,2386.13078777,-37.1845997501,
785,2388.25753732,-35.4604845288,
786,2390.67523714,-37.0354858498,
787,2393.65889993,-35.9447417563,
788,2397.53382029,-35.9933364442,
789,2398.99816104,-37.2412332601,
790,2401.90120234,-36.4305504479,
791,2404.50976916,-36.4060158951,
792,2407.06171985,-35.8443853385,
793,2410.41461334,-35.5902537312,
794,2412.36695875,-38.5600344981,
